,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
54,low,144,182,44,macd,90,88,6,10,0.21,1189,575,95,39,758,88,12,669,39,26,401,70,33,60,470,324,244,35,433,347,241,80,110,38,817,338,397,258,701,372,92,97,256,14,955,31,92,124,16,411,8,10,0.3,0.12,0.29,0.61,0.75,0.96,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,25.70823096,TRUE,FALSE
55,close,50,162,36,macd,17,47,5,16,0.14,2618,459,52,80,55,45,75,317,32,52,968,75,66,786,860,745,479,87,377,488,214,155,108,582,168,181,591,92,532,529,40,252,611,18,63,48,95,111,14,40,2,22,0.39,0.23,0.69,0.98,0.94,0.95,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,9.140333751,TRUE,FALSE
56,open,5,244,12,macd,66,17,5,11,0.33,580,356,3,92,407,98,42,403,86,3,980,71,27,637,765,468,347,55,681,671,281,197,266,828,662,559,977,765,381,540,62,132,337,13,285,7,39,64,16,670,10,21,0.25,0.12,0.24,0.32,0.57,0.67,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,42.41423507,TRUE,FALSE
57,HLCC/4,119,152,29,macds,48,84,4,17,0.05,1012,581,14,13,58,91,93,219,83,99,841,64,90,537,390,323,351,168,602,381,220,174,264,603,35,966,589,139,338,236,12,64,148,7,620,10,41,100,18,499,14,8,0.09,0.12,0.61,0.99,1.0,0.88,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.947588876,TRUE,FALSE
58,high,70,237,36,macds,56,83,5,13,0.25,826,230,61,12,175,86,14,266,58,17,828,17,4,816,516,432,227,142,250,213,166,110,821,373,219,613,867,136,224,832,104,134,497,18,331,33,35,72,9,775,15,10,0.17,0.33,0.83,0.9,0.8,0.85,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,19.66172308,TRUE,FALSE
59,HLC/3,58,81,36,macd,56,83,3,2,0.36,773,967,54,7,998,60,100,918,98,40,496,25,44,76,317,95,340,9,639,649,102,27,939,714,338,254,451,501,866,271,49,229,461,16,724,39,108,83,11,988,8,10,0.18,0.15,0.22,0.44,0.71,0.86,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22.57118739,TRUE,FALSE
60,HLCC/4,36,142,15,macdh,79,10,4,3,0.33,2917,798,35,11,86,48,69,544,10,46,423,76,24,335,419,507,324,299,819,906,500,191,590,292,142,807,856,337,333,781,25,217,611,1,955,11,92,161,7,165,20,2,0.16,0.17,0.27,0.35,0.52,0.63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,20.52738672,TRUE,FALSE
61,close,33,212,10,macd,6,36,5,2,0.4,1027,235,5,89,867,2,35,575,54,93,762,56,93,785,794,487,177,64,282,280,420,285,812,751,643,419,544,343,147,494,71,162,5,12,826,38,103,3,7,245,7,5,0.3,0.27,0.4,0.59,0.7,0.86,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.30496831,TRUE,FALSE
62,HLC/3,92,179,14,macdh,81,10,5,4,0.18,2279,300,48,52,3,42,85,980,87,8,85,57,29,649,798,612,154,117,814,793,491,452,664,849,262,844,238,552,464,729,66,164,549,10,369,15,42,103,20,853,13,21,0.38,0.39,0.43,0.57,0.82,0.96,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,16.21123921,TRUE,FALSE
63,open,38,301,23,macd,74,96,5,14,0.09,1100,293,15,46,257,45,66,325,56,82,424,48,35,714,295,244,22,15,588,758,276,180,216,195,571,480,639,499,348,102,30,225,449,16,342,24,59,165,15,966,2,25,0.34,0.36,0.32,0.43,0.54,0.7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,20.76453794,TRUE,FALSE
64,open,29,97,43,macds,16,100,5,15,0.15,650,869,98,11,955,43,34,221,57,23,936,74,83,465,831,658,136,126,964,545,199,130,487,734,572,58,135,830,858,298,49,220,161,10,367,6,39,191,16,993,2,5,0.4,0.12,0.87,1.0,0.84,0.94,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5.474418497,TRUE,FALSE
65,OHLC/4,113,210,14,macdh,87,50,5,5,0.27,1401,611,80,5,848,22,16,315,42,38,694,49,91,811,922,883,371,53,804,717,363,271,644,168,185,783,287,141,998,343,32,128,444,17,908,3,78,127,20,64,24,5,0.31,0.1,0.32,0.78,0.68,1.02,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,32.0703366,TRUE,FALSE
66,HLC/3,35,116,15,macds,5,35,5,3,0.03,2664,403,24,92,985,28,66,389,61,36,749,21,52,117,782,396,207,200,705,495,184,181,669,507,757,114,91,506,452,536,67,269,189,7,732,45,109,102,1,440,8,24,0.12,0.34,0.82,0.82,0.99,0.83,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,26.58451782,TRUE,FALSE
67,OHLC/4,15,311,15,macds,2,85,6,9,0.11,2623,550,70,3,246,74,71,496,19,77,745,72,7,107,701,245,84,73,846,794,360,273,625,99,113,965,652,212,180,710,97,278,382,19,971,46,104,158,17,341,15,4,0.29,0.05,0.82,0.95,1.0,0.97,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,30.7025623,TRUE,FALSE
68,HLC/3,41,174,9,macdh,69,43,6,6,0.23,885,482,42,21,542,68,10,747,18,74,86,82,75,914,528,395,289,75,247,880,234,119,549,687,126,986,490,154,457,356,77,191,313,4,849,8,15,136,19,534,17,8,0.01,0.03,0.63,0.86,0.87,0.97,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.95959338,TRUE,FALSE
69,OHLC/4,107,182,28,macd,40,7,2,8,0.01,1429,296,46,51,48,72,10,934,78,59,623,51,83,851,947,975,379,207,413,362,268,24,580,719,809,645,446,494,192,168,23,125,29,5,19,21,30,49,11,913,2,10,0.16,0.12,0.33,0.52,0.6,0.83,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,30.31528522,TRUE,FALSE
70,low,51,132,31,macdh,14,31,5,4,0.06,2246,219,62,79,40,84,23,435,77,78,643,81,91,231,997,842,49,11,601,481,321,270,368,843,81,155,582,642,45,966,104,270,54,2,330,9,35,45,4,550,14,8,0.4,0.3,0.58,0.59,0.82,0.83,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,28.37127092,TRUE,FALSE
71,OHLC/4,77,287,23,macds,44,3,5,6,0.2,1454,969,24,43,697,84,55,930,55,62,651,63,100,627,961,795,462,92,936,662,117,87,942,811,96,455,423,844,972,559,57,167,561,10,526,21,54,79,6,717,19,21,0.03,0.12,0.72,0.98,0.91,0.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.518936402,TRUE,FALSE
72,close,123,239,32,macdh,50,77,3,20,0.12,1463,838,96,72,732,85,2,891,36,17,459,74,31,530,350,767,460,235,971,383,275,123,685,813,414,999,342,827,173,913,90,112,519,8,338,12,76,41,9,553,21,6,0.26,0.35,0.37,0.63,0.71,0.94,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,16.2591925,TRUE,FALSE
73,high,124,197,30,macds,71,86,6,20,0.13,2654,648,44,45,598,84,43,284,67,2,588,91,37,524,820,575,426,174,858,72,429,134,64,429,363,251,107,282,203,644,25,176,619,16,678,20,32,95,14,336,11,12,0.26,0.03,0.85,0.92,0.83,0.93,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2.15443469,TRUE,FALSE
74,low,12,83,25,macdh,67,90,4,18,0.25,1717,547,65,84,154,4,71,72,74,38,841,94,64,934,806,903,401,371,574,288,497,311,567,147,429,797,264,559,364,151,14,157,300,5,950,2,98,128,16,221,5,6,0.38,0.38,0.8,0.95,0.87,0.98,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,11.17730202,TRUE,FALSE
75,HL/2,139,239,39,macd,93,53,2,12,0.15,1547,855,79,84,495,97,83,532,14,38,148,95,97,351,971,887,278,262,671,391,202,142,326,39,965,487,679,764,297,660,90,267,324,4,830,19,25,163,6,407,12,8,0.32,0.09,0.93,0.83,0.86,0.99,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19.01432721,TRUE,FALSE
76,HLCC/4,104,252,35,macd,53,50,2,9,0.09,2347,215,49,33,961,43,23,795,19,33,368,3,5,804,855,617,184,14,686,570,495,113,939,340,999,728,729,351,61,76,68,263,183,18,366,34,89,165,16,141,13,2,0.01,0.04,0.9,0.82,0.84,0.9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,13.79802216,TRUE,FALSE
77,close,64,76,30,macd,38,26,5,2,0.36,2534,822,82,59,981,84,15,66,35,59,464,69,95,285,854,535,342,55,788,140,158,58,201,706,413,409,772,13,959,879,90,204,183,13,194,13,28,55,13,959,4,9,0.27,0.29,0.5,0.62,0.79,0.89,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,36.21926496,TRUE,FALSE
78,high,29,101,36,macd,11,55,4,4,0.32,412,434,87,11,448,61,56,564,16,91,587,15,94,197,800,496,209,179,898,530,404,59,161,888,388,871,72,813,536,976,15,32,296,5,81,20,97,33,10,675,11,7,0.2,0.28,0.37,0.41,0.59,0.64,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31.6227766,TRUE,FALSE
79,HL/2,41,300,41,macdh,58,54,5,5,0.25,1759,641,35,81,572,92,30,57,3,6,300,16,27,321,772,495,104,63,302,80,380,16,359,706,838,969,684,772,713,521,21,244,96,20,734,25,85,116,18,516,2,19,0.34,0.27,0.45,0.73,0.85,1.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,31.92009509,TRUE,FALSE
80,OHLC/4,79,107,7,macdh,56,95,6,4,0.12,1089,931,10,36,881,24,89,738,5,86,808,89,34,858,736,620,229,149,985,511,165,54,470,656,213,882,670,4,144,912,62,75,33,19,459,10,72,201,18,913,23,17,0.13,0.37,0.677985799,1.024826631,0.698389368,1.095388873,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20.22456124,TRUE,FALSE
81,low,66,252,28,macds,50,66,6,7,0.2,566,484,66,40,345,36,87,484,71,27,7,35,89,744,671,273,57,29,575,738,469,27,385,975,204,202,20,124,874,587,58,233,424,6,185,49,89,171,4,17,17,3,0.05,0.06,0.44,0.66,0.62,0.85,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4.1709522,TRUE,FALSE
82,low,36,167,39,macds,70,13,5,6,0.39,2069,216,29,98,573,12,69,441,28,8,699,19,76,563,941,547,467,111,746,403,420,333,370,444,683,158,325,528,990,676,40,169,461,16,380,45,81,28,15,240,5,10,0.07,0.34,0.56,0.82,0.89,0.98,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.786692769,TRUE,FALSE
83,HLCC/4,71,120,45,macd,24,10,5,5,0.26,2982,542,78,21,245,68,19,919,18,25,311,13,28,565,901,872,365,176,861,629,347,103,510,398,917,401,758,426,723,320,50,223,14,5,12,12,19,134,17,26,21,5,0.12,0.14,0.5,0.67,0.64,0.81,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.395288499,TRUE,FALSE
84,high,50,81,33,macds,67,91,6,12,0.27,2718,294,14,49,311,9,69,557,85,34,419,7,79,452,883,531,383,370,906,350,366,165,410,764,5,417,519,701,109,273,32,221,526,3,38,19,94,101,11,357,2,20,0.2,0.35,0.47,0.73,0.67,0.94,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,16.0166873,TRUE,FALSE
85,close,10,37,8,macds,34,24,5,14,0.07,2976,298,11,9,202,6,33,954,77,22,208,11,18,960,453,348,316,86,549,503,368,239,632,260,493,47,613,467,711,872,37,83,615,19,308,49,66,186,20,235,24,11,0.09,0.32,0.64,0.84,0.94,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19.44770689,TRUE,FALSE
86,low,35,251,50,macds,59,43,5,9,0.07,2518,741,6,68,366,64,61,770,85,24,329,30,34,579,308,307,461,287,476,227,271,172,629,717,920,513,233,66,233,306,10,54,341,18,4,38,70,30,15,847,7,2,0.33,0.14,0.43,0.77,0.5,0.88,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,23.97757031,TRUE,FALSE
87,HLC/3,87,101,22,macd,54,20,2,4,0.24,1137,307,63,81,927,12,55,370,51,84,157,35,94,308,985,632,443,182,193,525,130,88,669,137,747,31,49,160,435,613,89,182,493,17,88,10,49,107,12,726,2,9,0.02,0.21,0.3,0.34,0.56,0.61,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,22.99097977,TRUE,FALSE
88,HLCC/4,78,184,46,macdh,68,17,5,11,0.24,2041,999,80,69,957,54,63,654,22,67,682,76,44,477,988,554,374,319,784,336,205,85,736,568,620,629,60,717,915,931,4,22,338,13,921,2,109,203,4,400,21,24,0.23,0.08,0.52,0.85,0.84,0.85,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9.847086153,TRUE,FALSE
89,close,31,33,40,macdh,60,44,3,20,0.39,381,630,55,6,74,13,96,214,29,77,381,64,91,578,729,215,451,207,719,540,156,8,508,60,716,508,983,333,100,271,98,217,259,2,463,25,69,185,18,919,14,8,0.17,0.28,0.562036367,1.10480523,0.923024741,1.027068117,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.70669534,TRUE,FALSE
90,HLCC/4,76,257,11,macdh,80,80,5,4,0.1,2141,859,41,13,544,97,15,882,61,85,750,36,64,490,870,589,193,112,961,951,371,183,304,862,438,335,954,118,994,726,104,296,245,8,527,15,106,69,2,311,9,20,0.35,0.16,0.4,0.63,0.82,1.07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,28.54389253,TRUE,FALSE
91,high,41,85,44,macdh,94,34,4,20,0.18,2309,644,33,26,210,78,58,482,89,68,95,55,32,8,954,954,326,299,442,433,398,352,557,882,958,287,287,388,866,431,68,98,534,19,587,11,60,110,16,395,2,7,0.03,0.07,0.43,0.71,0.74,1.05,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,28.32246373,TRUE,FALSE
92,HLCC/4,104,199,34,macd,93,59,6,16,0.14,2911,888,91,13,887,42,50,622,42,64,96,96,15,517,836,479,446,115,427,371,75,13,571,198,344,91,110,696,845,895,102,157,76,16,528,25,88,138,20,561,25,16,0.28,0.1,0.38,0.69,0.73,1.0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30.48055472,TRUE,FALSE
93,high,35,283,48,macd,18,14,4,17,0.24,1201,998,73,12,108,93,6,954,7,73,378,87,35,522,617,864,278,91,835,504,389,341,889,85,663,921,74,765,734,908,82,179,593,15,580,18,92,90,10,424,2,24,0.33,0.16,0.48,0.95,0.87,0.82,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,10.94731912,TRUE,FALSE
94,HLCC/4,10,90,30,macdh,26,3,5,2,0.2,1991,993,95,9,30,4,77,615,9,72,31,51,99,149,837,800,496,170,867,728,311,142,964,75,431,764,629,648,536,718,104,254,395,3,565,5,26,117,4,675,18,20,0.3,0.32,0.32,0.36,0.63,0.69,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.076386179,TRUE,FALSE
95,HL/2,123,246,17,macdh,39,98,3,7,0.12,2838,865,27,67,159,9,41,899,26,37,578,78,71,409,564,357,284,198,444,436,166,91,700,61,897,453,867,881,983,565,26,197,471,4,210,29,89,156,12,872,18,11,0.31,0.37,0.37,0.7,0.69,0.99,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9.987496526,TRUE,FALSE
96,low,79,97,19,macdh,68,100,5,3,0.28,1048,943,73,75,917,81,80,642,45,24,733,50,61,131,917,458,383,188,597,798,28,23,472,846,540,374,941,157,723,305,48,251,44,20,640,14,49,59,2,116,7,9,0.36,0.26,0.54,0.64,0.88,0.99,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,8.715879478,TRUE,FALSE
97,HL/2,7,80,6,macd,51,86,5,2,0.01,1134,527,18,90,592,8,61,509,52,17,158,33,21,652,137,426,279,158,841,750,325,185,244,558,967,50,766,884,244,904,84,88,134,14,515,4,41,171,10,914,20,8,0.02,0.36,0.76,0.99,0.8,0.86,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,17.27721302,TRUE,FALSE
98,OHLC/4,57,118,5,macd,18,49,4,15,0.36,1902,803,23,49,156,54,9,290,34,7,426,29,83,774,875,472,211,9,998,558,342,111,19,443,71,795,102,339,988,324,30,140,481,17,917,23,77,181,11,965,8,20,0.32,0.35,0.37,0.41,0.59,0.64,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25.44666426,TRUE,FALSE
99,HLCC/4,16,159,44,macds,81,43,5,3,0.13,593,979,21,58,62,87,77,273,17,83,809,47,10,956,529,475,434,189,946,288,82,34,735,823,409,27,868,781,646,426,45,269,321,11,90,35,72,191,6,404,15,5,0.31,0.13,0.93,0.93,1.0,1.0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,14.60230688,TRUE,FALSE
100,high,23,179,34,macd,58,99,6,17,0.2,2991,518,8,86,573,2,73,426,9,62,74,83,10,888,798,988,359,130,566,518,302,209,964,716,1000,353,215,134,685,319,4,294,411,10,833,31,52,116,11,322,2,10,0.02,0.28,0.76,0.87,0.95,0.84,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,18.61222338,TRUE,FALSE
101,low,83,120,47,macdh,44,17,6,8,0.18,2002,523,39,73,877,24,69,828,57,59,955,48,12,446,489,464,251,152,406,604,201,111,694,211,492,439,112,250,7,6,52,284,16,18,770,11,87,80,8,136,8,6,0.31,0.2,1.100835522,1.135189753,0.372927528,0.489274392,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.031012024,TRUE,FALSE
102,OHLC/4,127,137,37,macd,46,2,4,3,0.11,2133,724,57,21,895,37,27,775,76,25,334,60,22,141,522,387,300,108,992,962,35,14,156,137,248,178,83,604,872,962,19,92,344,19,106,45,106,185,5,427,25,11,0.36,0.11,0.59,0.8,0.84,0.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4.129902165,TRUE,FALSE
103,HL/2,8,196,45,macd,34,49,6,16,0.09,1821,829,65,94,166,94,10,975,90,95,898,97,41,607,334,262,455,127,778,450,137,43,778,937,116,399,330,758,294,723,95,100,42,11,605,33,49,198,11,527,3,16,0.23,0.03,0.27,0.69,0.7,0.96,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,31.47375405,TRUE,FALSE
104,low,65,210,11,macdh,66,65,5,12,0.14,2387,652,73,100,587,9,49,83,8,73,726,52,4,945,554,906,265,158,707,555,468,249,285,991,282,670,58,833,227,337,39,137,509,15,385,13,61,114,15,755,3,3,0.29,0.16,0.45,0.86,0.76,1.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,37.57055199,TRUE,FALSE
105,high,42,185,23,macdh,30,54,3,2,0.15,1916,833,8,58,826,7,16,112,77,65,813,32,29,713,627,698,470,373,888,722,130,16,622,62,751,114,761,931,684,38,2,159,324,17,435,42,44,193,8,902,16,3,0.13,0.08,0.33,0.44,0.63,0.76,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17.95733051,TRUE,FALSE
106,high,32,47,11,macdh,11,86,3,9,0.31,2862,899,32,54,495,33,84,690,100,79,35,6,59,294,511,374,290,114,926,742,434,82,549,913,941,96,405,34,844,557,57,256,218,7,335,15,63,147,8,587,12,2,0.39,0.28,0.45,0.69,0.64,0.91,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6.691446314,TRUE,FALSE
107,OHLC/4,91,306,31,macds,88,88,4,10,0.25,885,582,15,76,126,5,88,135,91,35,799,76,4,597,784,558,345,299,482,257,227,50,352,716,345,630,925,229,572,356,86,290,239,12,225,37,96,165,15,589,13,24,0.22,0.36,0.27,0.48,0.47,0.75,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,17.87827753,TRUE,FALSE
