,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
71,close,538,882,15,macd,66,75,6,43,0.37,1896,980,26,117,23,101,191,492,93,247,141,167,164,811,753,556,382,306,233,585,197,188,608,612,164,624,73,985,822,875,101,905,1116,22,71,12,70,130,50,318,20,23,0.83,0.68,2,34,0.85,0.85,0.83,0.99,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,-1,True,False
72,low,799,887,8,macdh,104,70,6,44,0.93,1861,643,133,189,972,147,179,841,193,154,18,133,202,591,750,304,405,265,221,96,286,45,622,769,554,25,945,733,857,870,431,1171,780,43,896,42,59,31,46,439,2,33,0.61,0.83,16,46,0.89,0.92,0.89,0.81,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,-1,True,False
73,open,383,874,32,macdh,127,213,6,48,0.65,1932,236,227,163,580,98,191,762,191,111,647,61,35,301,770,753,39,18,236,202,161,49,764,995,870,631,245,64,355,429,195,934,2441,13,99,38,107,168,38,880,4,39,0.28,0.46,15,11,0.82,0.86,0.82,0.99,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,True,-1,True,False
74,close,58,486,4,macd,105,20,6,6,0.61,701,107,63,200,298,10,48,410,114,247,342,82,134,986,765,695,494,42,235,633,396,12,101,159,58,797,960,43,159,770,389,889,1146,28,952,2,35,170,21,875,6,13,0.26,0.16,48,46,0.91,0.88,0.89,0.88,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,-1,True,False
75,HL/2,601,1317,13,macd,210,225,6,21,0.43,2823,535,141,247,162,98,47,67,213,142,798,64,27,662,218,447,191,80,298,277,132,11,333,54,647,295,193,849,90,389,499,621,1174,42,129,36,110,79,3,689,14,14,0.43,0.84,17,39,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,-1,True,False
76,open,293,392,42,macds,138,155,6,50,0.63,1014,242,145,53,969,79,54,398,6,2,443,44,235,360,429,96,73,70,198,518,182,112,99,903,490,650,521,364,999,434,409,582,672,35,480,89,796,165,38,8,20,45,0.32,0.55,11,35,0.84,0.89,0.93,0.9,True,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,False,-1,True,False
77,open,749,1417,31,macds,150,16,6,18,0.67,2753,494,119,248,992,4,81,343,196,166,549,84,79,832,915,505,379,66,722,693,494,199,275,935,296,295,831,421,227,472,113,1358,1658,21,688,11,98,101,47,613,41,4,0.76,0.93,24,4,0.98,0.9,0.85,0.95,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,-1,True,False
78,HLCC/4,505,789,6,macdh,11,93,6,6,0.91,1950,605,86,27,605,68,42,523,31,42,961,79,55,970,559,885,419,35,99,64,452,90,562,324,559,110,877,131,891,53,269,380,7,2,599,10,67,12,34,329,45,22,0.21,0.59,14,3,0.89,0.85,0.81,0.97,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,-1,True,False
79,high,208,600,31,macdh,93,89,6,48,0.93,1457,418,204,147,657,141,204,758,177,29,770,13,222,707,807,630,412,410,850,317,494,172,942,639,56,320,548,826,883,871,154,960,1706,12,976,12,65,189,27,325,50,18,0.51,0.84,12,26,0.86,0.97,0.88,0.99,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,-1,True,False
80,HLC/3,573,913,43,macds,80,34,6,23,0.79,971,316,206,8,693,118,229,615,126,174,431,51,134,431,976,718,243,58,111,377,207,195,461,921,847,727,722,650,697,113,192,1115,376,27,583,44,84,99,42,389,24,14,0.08,0.12,45,50,0.94,0.85,0.9,0.91,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,False,-1,True,False
81,HLC/3,778,1223,37,macdh,231,53,6,40,0.95,371,299,42,221,391,73,221,578,19,21,824,190,176,448,922,110,417,304,78,340,126,111,408,493,162,324,357,420,773,45,140,1152,2090,11,936,16,104,86,40,22,15,27,0.45,0.95,46,32,0.84,0.99,0.89,0.8,False,True,False,False,True,False,True,True,True,True,False,True,False,True,True,True,False,-1,True,False
82,open,33,848,47,macds,22,126,6,8,0.55,530,431,239,70,364,56,63,770,37,247,165,34,202,513,574,876,96,8,686,668,431,72,665,53,67,987,801,809,837,391,446,823,1043,6,168,187,894,28,49,395,4,40,0.19,0.86,48,42,0.89,0.87,0.86,0.88,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,True,-1,True,False
83,close,182,573,5,macd,2,59,6,44,0.3,1304,365,13,145,175,16,101,688,116,72,727,63,67,532,496,326,207,9,188,153,367,67,105,693,328,81,858,724,325,230,370,619,403,33,219,4,54,182,6,367,5,26,0.34,0.82,38,12,0.8,0.87,0.94,0.95,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,-1,True,False
84,HLC/3,174,522,48,macds,114,106,6,26,0.67,523,187,173,210,497,61,248,512,145,130,88,127,10,542,532,327,240,153,945,711,37,12,630,424,919,145,831,234,45,514,329,1078,1596,24,261,20,75,8,36,507,34,18,0.24,0.48,13,17,0.9,0.98,0.83,0.94,False,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,-1,True,False
85,HLCC/4,554,1105,42,macdh,64,180,6,16,0.87,2005,386,197,70,98,92,203,19,101,223,819,202,12,820,923,646,364,246,624,226,116,109,151,188,737,719,817,243,812,353,41,46,105,10,129,2,110,180,27,196,2,42,0.97,0.41,20,33,0.83,0.93,0.82,0.9,False,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,-1,True,False
86,close,628,1420,45,macd,199,164,6,23,0.9,1468,775,118,190,270,26,160,272,174,93,426,111,138,443,897,453,354,144,633,216,367,158,471,105,857,843,978,899,613,631,7,1262,2066,43,101,22,778,5,33,862,39,9,0.28,0.17,28,50,0.93,0.91,0.92,0.95,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,-1,True,False
87,OHLC/4,246,1488,36,macd,93,147,6,32,0.13,1411,419,183,157,705,97,162,85,70,233,698,92,175,921,681,606,61,30,992,691,408,106,191,917,717,990,831,815,422,154,162,462,407,16,976,27,65,89,28,487,3,26,0.49,0.6,30,16,0.95,0.98,0.93,0.97,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,-1,True,False
88,HLCC/4,181,1249,15,macds,222,241,6,9,0.93,1116,749,112,41,435,91,213,211,200,150,624,173,27,93,663,951,271,65,682,160,143,78,62,222,611,109,670,649,231,5,335,349,1971,36,696,13,80,74,39,600,22,26,0.57,0.76,45,21,0.84,0.86,0.95,0.99,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,-1,True,False
89,open,215,342,41,macds,155,246,6,21,0.55,1913,451,148,89,20,215,157,924,177,219,193,208,29,37,841,543,299,59,188,157,49,48,103,794,412,304,294,945,705,964,405,1146,1315,49,651,32,86,122,4,505,44,43,0.89,0.4,49,50,0.92,0.92,0.95,0.8,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,-1,True,False
90,HL/2,414,908,50,macd,84,228,6,22,0.88,1895,137,77,113,532,76,200,109,20,242,69,191,7,635,981,856,124,59,115,664,442,57,127,881,331,686,816,105,957,176,400,1196,332,26,589,478,628,200,24,246,26,46,0.94,0.24,16,32,0.93,0.96,0.86,0.92,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,-1,True,False
91,close,195,776,22,macdh,25,141,6,21,0.4,1122,994,84,198,89,110,119,745,114,85,701,135,172,778,997,363,178,109,926,486,90,89,238,364,201,528,195,433,667,400,251,1277,354,1,563,7,67,15,16,24,38,38,0.37,0.15,50,27,0.8,0.89,0.8,0.95,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,-1,True,False
92,HLCC/4,465,1120,17,macdh,238,140,6,30,0.8,1498,782,161,118,142,135,26,540,84,244,709,131,212,100,528,736,439,193,698,535,115,29,942,440,805,548,880,718,902,931,225,1166,1166,43,724,11,35,46,46,656,33,22,0.42,0.33,13,46,0.87,0.97,0.94,0.88,True,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,-1,True,False
93,HLC/3,545,1464,41,macdh,166,104,6,33,0.19,439,64,76,144,564,138,6,482,216,144,473,130,165,150,245,592,171,95,215,244,69,35,453,23,695,651,762,59,848,91,196,498,2263,43,501,43,96,24,43,903,25,23,0.37,0.34,21,32,0.94,0.91,0.87,0.81,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,-1,True,False
94,low,147,1382,37,macdh,192,181,6,11,0.99,1036,506,105,230,714,144,140,872,215,196,857,58,148,656,901,514,206,170,792,787,176,70,418,984,701,726,373,289,42,408,254,264,123,49,25,356,380,79,23,625,13,18,0.02,0.58,14,3,0.96,0.86,0.93,0.98,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,-1,True,False
95,low,400,1392,23,macd,121,222,6,30,0.66,1390,758,79,10,854,188,66,990,100,86,49,55,216,986,295,251,387,128,242,173,167,99,553,448,510,515,665,707,181,917,237,1162,65,17,728,21,25,120,9,502,31,44,0.93,0.84,39,30,0.81,0.93,0.97,0.97,False,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,-1,True,False
96,HLCC/4,450,1083,36,macds,172,192,6,29,0.04,892,617,221,220,5,33,127,311,189,203,679,34,229,888,748,168,160,95,191,185,403,109,188,713,488,361,817,686,937,470,239,246,1278,26,445,11,101,181,26,209,19,17,0.45,0.4,14,16,0.97,0.93,0.9,0.94,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,-1,True,False
97,open,24,918,47,macdh,77,122,6,47,0.38,547,608,113,221,953,152,203,918,234,163,278,81,77,728,238,443,260,20,182,65,204,71,170,119,983,378,746,422,940,900,318,661,837,5,592,486,1310,71,40,996,12,50,0.84,0.68,49,3,0.89,0.99,0.84,0.88,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,True,True,-1,True,False
98,OHLC/4,392,1479,37,macds,7,48,6,33,0.8,1118,425,238,80,5,18,47,196,162,75,109,62,45,496,681,686,199,49,770,764,61,5,202,490,964,267,964,109,686,375,74,1076,1510,3,11,26,74,34,39,523,35,39,0.15,0.09,12,12,0.88,0.92,0.87,0.81,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,-1,True,False
99,high,24,318,9,macd,85,50,6,49,0.68,687,681,58,152,488,91,19,286,236,29,394,27,155,263,687,279,252,209,221,998,426,37,558,527,450,440,593,211,80,673,268,1231,119,36,704,496,1269,205,50,728,29,1,0.52,0.28,6,12,0.96,0.92,0.84,0.82,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,-1,True,False
100,OHLC/4,141,246,30,macd,246,162,6,35,0.94,787,503,104,109,857,95,193,956,190,75,954,62,226,482,693,568,339,12,142,451,273,121,775,137,335,495,961,108,47,555,129,834,401,7,890,37,42,121,50,55,13,14,0.86,0.78,2,32,0.88,0.84,0.84,0.92,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,-1,True,False
101,open,502,704,42,macd,94,206,6,14,0.89,2393,424,36,169,856,13,100,721,243,208,130,75,137,357,843,711,465,123,698,614,168,135,550,711,899,898,703,258,664,847,364,1111,2142,21,368,23,36,35,18,557,48,36,0.17,0.71,10,15,0.84,0.92,0.97,0.96,False,True,False,False,True,True,False,True,False,False,False,False,True,True,True,False,True,-1,True,False
102,HLCC/4,223,801,14,macds,66,49,6,2,0.22,216,79,94,210,322,116,159,181,82,17,860,21,7,863,918,235,241,129,618,233,186,40,512,241,596,890,920,199,675,764,106,1072,337,4,90,273,534,10,24,571,38,22,0.79,0.41,1,41,0.91,0.83,0.94,0.82,True,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,-1,True,False
103,HLC/3,769,1341,21,macdh,57,185,6,28,0.66,2725,757,155,34,523,67,192,261,238,139,548,101,3,717,889,285,154,149,201,406,41,4,401,823,512,211,153,34,262,878,281,871,1731,5,951,248,651,108,3,478,17,44,0.04,0.21,49,31,0.88,0.89,0.97,0.8,True,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False,-1,True,False
104,low,577,895,34,macdh,13,9,6,30,0.59,2851,588,7,81,102,139,233,921,55,154,308,227,204,524,583,455,235,139,234,199,126,125,648,370,865,855,619,425,179,701,321,1295,1093,17,467,33,56,165,14,24,46,16,0.59,0.65,50,7,0.89,0.89,0.88,0.9,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,-1,True,False
105,open,713,738,5,macdh,218,128,6,41,0.2,89,310,246,114,664,97,58,562,110,12,69,3,60,907,635,298,138,61,222,183,387,299,158,207,875,458,732,280,694,879,56,917,885,50,730,25,67,23,20,390,21,25,0.56,0.24,5,38,0.99,0.92,0.93,0.93,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,-1,True,False
106,HLCC/4,212,1461,17,macds,27,229,6,10,0.61,267,227,104,160,306,109,148,535,112,75,470,164,167,719,121,95,283,132,821,815,384,123,330,836,637,565,678,323,246,675,380,1397,1706,30,107,268,1001,154,44,914,20,32,0.12,0.16,9,30,0.91,0.89,0.85,0.89,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,-1,True,False
107,HLC/3,20,964,40,macds,22,162,6,30,0.61,654,772,245,118,779,119,186,103,155,183,672,191,198,634,163,471,300,252,186,120,487,121,118,757,877,48,162,454,24,520,302,823,1457,47,630,37,51,113,1,881,26,10,0.96,0.83,50,15,0.82,0.98,0.9,0.9,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,-1,True,False
108,HL/2,161,659,29,macdh,10,172,6,10,0.36,698,798,62,16,918,153,65,977,90,230,188,190,146,82,969,858,233,156,33,359,225,207,674,705,737,367,55,859,168,420,89,466,214,16,380,50,51,137,19,872,17,44,0.52,0.73,26,41,0.85,0.88,0.94,0.98,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,-1,True,False
109,HL/2,280,600,15,macds,220,218,6,4,0.4,1152,579,219,237,615,22,123,863,138,241,904,123,2,946,559,549,423,83,226,173,26,5,843,702,623,77,14,422,67,806,146,1152,1036,32,963,32,55,133,41,845,24,37,0.85,0.08,44,38,0.99,0.84,0.94,0.86,False,True,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,-1,True,False
110,HL/2,680,888,10,macds,91,226,6,27,0.14,2169,469,122,239,78,118,82,487,117,103,20,80,229,466,390,211,291,46,403,270,208,52,489,495,784,567,919,270,292,471,87,1298,108,4,628,10,32,28,5,661,35,25,0.01,0.01,29,26,0.94,0.84,0.88,0.87,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,-1,True,False
111,close,799,1408,38,macds,244,96,6,7,0.23,583,938,210,152,878,99,139,112,15,113,591,116,157,397,713,324,318,89,119,669,491,6,155,538,244,922,613,225,735,451,248,504,890,1,214,8,26,141,48,759,4,45,0.57,0.79,5,50,0.88,0.8,0.83,0.92,False,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,-1,True,False
112,OHLC/4,731,1207,48,macdh,87,8,6,19,0.46,2240,740,26,19,599,247,127,364,125,163,532,65,106,432,980,739,371,179,192,166,97,76,316,156,329,725,736,371,458,793,173,438,874,19,957,11,44,38,38,691,31,5,0.06,0.01,30,37,0.91,0.98,0.83,0.8,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,-1,True,False
113,open,551,1457,38,macdh,207,105,6,2,0.73,827,768,134,126,391,162,62,662,206,79,183,172,85,757,990,775,496,59,785,179,333,111,962,4,644,298,215,275,92,551,407,520,439,21,150,41,105,43,39,849,39,1,0.14,0.51,10,32,0.8,0.92,0.81,0.89,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,-1,True,False
114,high,61,863,38,macd,166,63,6,17,0.87,605,763,156,83,874,162,25,334,78,57,368,58,94,318,88,906,462,161,248,143,428,9,551,633,263,688,852,966,899,670,12,463,868,46,669,6,42,70,2,701,14,43,0.73,0.49,17,25,0.85,0.83,0.96,0.85,False,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,False,-1,True,False
115,high,330,430,14,macdh,87,225,6,48,0.17,688,935,55,150,222,44,250,611,70,208,401,121,79,512,660,541,270,250,209,129,248,51,551,155,834,22,951,766,659,685,106,826,1881,1,384,49,104,152,8,320,19,16,0.6,0.78,7,7,0.91,0.83,0.9,0.91,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,-1,True,False
116,high,788,1338,21,macds,174,92,6,18,0.15,268,895,174,154,648,241,190,387,132,197,338,120,157,945,259,255,212,76,583,425,314,97,471,510,982,107,206,755,10,944,54,748,1716,40,97,48,99,100,12,639,33,42,0.92,0.47,5,38,0.87,0.96,0.89,0.81,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,-1,True,False
117,HL/2,407,857,37,macdh,157,250,6,21,0.56,658,599,20,113,318,51,183,646,224,206,318,123,26,978,995,341,327,19,945,209,168,149,735,745,646,491,63,80,21,410,413,1058,593,34,225,10,69,58,11,363,20,44,0.44,0.4,47,26,0.95,0.9,0.8,0.84,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,-1,True,False
118,HLCC/4,694,1278,42,macdh,93,77,6,24,0.82,2366,998,42,182,64,219,218,667,106,135,641,72,149,255,475,444,249,11,118,242,209,160,218,133,959,568,212,508,80,866,63,994,1064,26,983,11,66,9,38,271,31,41,0.31,0.89,36,8,0.87,0.82,0.87,0.97,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,-1,True,False
119,HL/2,42,415,22,macd,222,99,6,5,0.82,2719,733,160,95,639,115,248,194,180,139,841,178,90,576,965,692,463,31,365,222,174,172,249,775,805,858,755,875,159,972,291,676,2079,46,42,12,108,116,7,824,12,32,0.09,0.6,39,33,0.87,0.86,0.91,0.93,False,True,False,False,True,True,True,False,True,True,True,True,False,True,False,True,False,-1,True,False
120,HL/2,17,211,11,macds,198,230,6,11,0.15,605,473,174,175,988,165,237,311,211,234,364,182,28,286,782,571,112,98,189,471,205,107,688,858,528,980,525,47,356,983,492,774,2305,32,380,31,38,207,48,281,5,28,0.96,0.19,2,31,0.99,0.82,0.82,0.85,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,True,True,-1,True,False
121,HLC/3,262,1166,11,macdh,84,162,6,21,0.51,2346,607,144,24,976,11,21,837,242,86,477,65,201,525,535,501,277,65,448,405,194,138,734,253,849,565,242,234,648,290,232,1067,1304,7,60,30,81,139,7,175,41,9,0.69,0.33,7,43,0.93,0.85,0.89,0.81,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,-1,True,False
122,HLCC/4,344,1133,39,macdh,44,94,6,18,0.28,35,668,81,198,456,124,146,281,4,3,715,200,2,975,543,503,395,39,217,441,271,242,296,855,538,551,656,123,861,441,208,1298,2071,11,117,473,967,42,31,98,16,24,0.57,0.46,48,41,0.8,0.94,0.96,0.89,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-1,True,False
123,close,590,962,50,macds,27,237,6,10,0.79,2398,725,200,32,311,228,175,382,80,126,154,188,183,333,824,710,399,173,217,806,484,159,580,674,812,637,198,700,334,167,279,1373,2493,30,262,11,90,68,25,464,21,25,0.06,0.24,8,26,0.93,0.85,0.98,0.91,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,-1,True,False
124,high,351,827,20,macdh,243,230,6,47,0.66,668,265,92,151,234,211,66,17,101,211,434,45,78,283,822,584,432,417,73,908,491,61,299,512,706,766,953,402,15,710,396,648,1134,44,789,208,732,115,9,532,26,19,0.56,0.89,45,49,0.83,0.82,0.9,0.9,True,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,True,-1,True,False
125,HLCC/4,566,800,49,macdh,43,195,6,18,0.15,1725,888,218,80,310,242,68,219,15,73,46,140,93,791,831,425,438,383,141,997,368,106,684,744,497,204,663,743,942,939,400,1335,1823,16,566,6,16,195,18,798,42,9,0.67,0.53,48,7,0.91,0.97,0.94,0.86,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,-1,True,False
126,open,35,1052,36,macdh,4,71,6,27,0.46,283,396,6,205,460,151,58,81,7,162,765,243,119,569,700,522,467,266,706,638,471,298,33,130,493,974,213,957,115,472,36,1077,885,15,896,35,109,20,45,841,24,29,0.37,0.01,20,32,0.97,0.81,0.97,0.9,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,True,-1,True,False
