,SPX500_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1635,SPX500_i,4714.1,4697.7,4689.5,4719.4,4704.45,4702.2,4701.075,4705.174999999999,13518,2022-01-06 20:00:00
1636,SPX500_i,4708.0,4712.3,4707.0,4715.3,4711.15,4711.533333333333,4711.724999999999,4710.65,2855,2022-01-07 00:00:00
1637,SPX500_i,4712.3,4708.4,4702.9,4713.3,4708.1,4708.2,4708.25,4709.225,4717,2022-01-07 04:00:00
1638,SPX500_i,4708.3,4701.3,4688.2,4710.9,4699.549999999999,4700.133333333332,4700.424999999999,4702.174999999999,7717,2022-01-07 08:00:00
1639,SPX500_i,4701.3,4687.1,4679.6,4710.1,4694.85,4692.266666666667,4690.975,4694.525000000001,9590,2022-01-07 12:00:00
1640,SPX500_i,4686.8,4688.8,4663.3,4708.8,4686.05,4686.966666666667,4687.425,4686.925,21665,2022-01-07 16:00:00
1641,SPX500_i,4688.8,4677.5,4675.5,4696.3,4685.9,4683.099999999999,4681.7,4684.525,10726,2022-01-07 20:00:00
1642,SPX500_i,4660.0,4674.7,4659.4,4675.8,4667.6,4669.966666666667,4671.150000000001,4667.475,4438,2022-01-10 00:00:00
1643,SPX500_i,4674.8,4680.5,4672.0,4684.0,4678.0,4678.833333333333,4679.25,4677.825,3853,2022-01-10 04:00:00
1644,SPX500_i,4680.8,4678.3,4665.6,4690.4,4678.0,4678.099999999999,4678.15,4678.775,9518,2022-01-10 08:00:00
1645,SPX500_i,4678.4,4645.0,4642.0,4684.8,4663.4,4657.266666666666,4654.2,4662.549999999999,10580,2022-01-10 12:00:00
1646,SPX500_i,4645.2,4608.3,4581.8,4648.8,4615.3,4612.966666666667,4611.8,4621.025000000001,23105,2022-01-10 16:00:00
1647,SPX500_i,4608.4,4672.0,4606.9,4673.6,4640.25,4650.833333333333,4656.125,4640.225,16416,2022-01-10 20:00:00
1648,SPX500_i,4676.7,4666.5,4664.0,4678.0,4671.0,4669.5,4668.75,4671.3,5273,2022-01-11 00:00:00
1649,SPX500_i,4666.5,4669.6,4665.7,4677.6,4671.65,4670.966666666666,4670.625,4669.85,6036,2022-01-11 04:00:00
1650,SPX500_i,4669.8,4692.0,4662.5,4695.7,4679.1,4683.400000000001,4685.55,4680.0,10489,2022-01-11 08:00:00
1651,SPX500_i,4692.2,4670.7,4670.1,4696.8,4683.450000000001,4679.200000000001,4677.075000000001,4682.450000000001,6668,2022-01-11 12:00:00
1652,SPX500_i,4670.8,4693.7,4636.3,4696.4,4666.35,4675.466666666667,4680.025000000001,4674.3,25194,2022-01-11 16:00:00
1653,SPX500_i,4693.7,4714.0,4686.1,4714.7,4700.4,4704.933333333333,4707.2,4702.125,8196,2022-01-11 20:00:00
1654,SPX500_i,4712.2,4711.4,4707.9,4718.2,4713.049999999999,4712.499999999999,4712.224999999999,4712.424999999999,2049,2022-01-12 00:00:00
1655,SPX500_i,4711.7,4724.2,4711.4,4724.4,4717.9,4720.0,4721.05,4717.925,1947,2022-01-12 04:00:00
1656,SPX500_i,4724.2,4718.8,4703.9,4726.9,4715.4,4716.533333333333,4717.099999999999,4718.45,6017,2022-01-12 08:00:00
1657,SPX500_i,4719.1,4736.7,4714.1,4738.7,4726.4,4729.833333333333,4731.55,4727.15,6510,2022-01-12 12:00:00
1658,SPX500_i,4736.8,4733.6,4706.4,4748.8,4727.6,4729.6,4730.6,4731.400000000001,20370,2022-01-12 16:00:00
1659,SPX500_i,4733.7,4727.4,4714.2,4734.2,4724.2,4725.266666666666,4725.799999999999,4727.375,11935,2022-01-12 20:00:00
1660,SPX500_i,4726.3,4712.5,4710.9,4728.7,4719.799999999999,4717.366666666666,4716.15,4719.599999999999,3330,2022-01-13 00:00:00
1661,SPX500_i,4712.6,4714.1,4711.7,4719.8,4715.75,4715.2,4714.925,4714.55,3464,2022-01-13 04:00:00
1662,SPX500_i,4714.1,4725.5,4712.7,4730.0,4721.35,4722.733333333334,4723.425,4720.575000000001,5894,2022-01-13 08:00:00
1663,SPX500_i,4725.5,4736.3,4723.5,4737.7,4730.6,4732.5,4733.45,4730.75,5585,2022-01-13 12:00:00
1664,SPX500_i,4736.3,4692.9,4685.9,4744.9,4715.4,4707.9,4704.15,4715.0,20004,2022-01-13 16:00:00
1665,SPX500_i,4692.9,4664.3,4653.6,4708.6,4681.1,4675.5,4672.7,4679.85,15074,2022-01-13 20:00:00
1666,SPX500_i,4663.5,4656.4,4653.7,4667.2,4660.45,4659.099999999999,4658.424999999999,4660.2,5928,2022-01-14 00:00:00
1667,SPX500_i,4656.6,4666.9,4647.1,4667.2,4657.15,4660.4,4662.025,4659.45,5298,2022-01-14 04:00:00
1668,SPX500_i,4666.9,4671.0,4660.1,4676.0,4668.05,4669.033333333334,4669.525,4668.5,10194,2022-01-14 08:00:00
1669,SPX500_i,4671.0,4623.0,4616.0,4671.4,4643.7,4636.8,4633.35,4645.35,13497,2022-01-14 12:00:00
1670,SPX500_i,4622.6,4622.9,4618.9,4664.8,4641.85,4635.533333333334,4632.375,4632.3,28789,2022-01-14 16:00:00
1671,SPX500_i,4622.8,4663.0,4615.3,4666.9,4641.1,4648.400000000001,4652.05,4642.0,16844,2022-01-14 20:00:00
1672,SPX500_i,4669.2,4655.1,4650.6,4671.9,4661.25,4659.2,4658.175,4661.7,6462,2022-01-17 00:00:00
1673,SPX500_i,4655.6,4651.1,4647.2,4660.5,4653.85,4652.933333333333,4652.475,4653.6,5398,2022-01-17 04:00:00
1674,SPX500_i,4651.3,4669.5,4649.6,4672.9,4661.25,4664.0,4665.375,4660.825,7589,2022-01-17 08:00:00
1675,SPX500_i,4669.5,4666.5,4665.4,4674.6,4670.0,4668.833333333333,4668.25,4669.0,4970,2022-01-17 12:00:00
1676,SPX500_i,4666.7,4662.9,4659.3,4668.8,4664.05,4663.666666666667,4663.475,4664.425,5362,2022-01-17 16:00:00
1677,SPX500_i,4660.1,4667.4,4659.9,4670.0,4664.95,4665.766666666666,4666.174999999999,4664.35,4433,2022-01-18 00:00:00
1678,SPX500_i,4667.5,4639.6,4633.5,4667.9,4650.7,4647.0,4645.15,4652.125,8564,2022-01-18 04:00:00
1679,SPX500_i,4639.6,4608.1,4598.8,4644.3,4621.55,4617.066666666667,4614.825000000001,4622.700000000001,12300,2022-01-18 08:00:00
1680,SPX500_i,4608.0,4619.6,4604.9,4623.0,4613.95,4615.833333333333,4616.775,4613.875,10939,2022-01-18 12:00:00
1681,SPX500_i,4619.8,4572.5,4571.8,4620.8,4596.3,4588.366666666667,4584.4,4596.225,24042,2022-01-18 16:00:00
1682,SPX500_i,4572.8,4580.8,4568.4,4603.8,4586.1,4584.333333333333,4583.45,4581.45,14626,2022-01-18 20:00:00
1683,SPX500_i,4583.6,4574.3,4569.9,4586.2,4578.049999999999,4576.799999999999,4576.174999999999,4578.5,5566,2022-01-19 00:00:00
1684,SPX500_i,4574.6,4551.1,4547.0,4582.2,4564.6,4560.1,4557.85,4563.725,7577,2022-01-19 04:00:00
1685,SPX500_i,4551.6,4588.0,4543.8,4589.5,4566.65,4573.766666666666,4577.325,4568.225,10558,2022-01-19 08:00:00
1686,SPX500_i,4587.8,4601.4,4581.5,4602.6,4592.05,4595.166666666667,4596.725,4593.325,8104,2022-01-19 12:00:00
1687,SPX500_i,4601.4,4596.0,4562.5,4611.1,4586.8,4589.866666666667,4591.4,4592.75,24574,2022-01-19 16:00:00
1688,SPX500_i,4596.0,4533.3,4529.7,4596.8,4563.25,4553.266666666666,4548.275,4563.95,15915,2022-01-19 20:00:00
1689,SPX500_i,4529.5,4535.8,4522.9,4540.7,4531.799999999999,4533.133333333332,4533.799999999999,4532.224999999999,7239,2022-01-20 00:00:00
1690,SPX500_i,4535.9,4549.3,4535.9,4555.5,4545.7,4546.900000000001,4547.5,4544.15,6469,2022-01-20 04:00:00
1691,SPX500_i,4549.3,4548.7,4537.5,4561.6,4549.55,4549.266666666666,4549.125,4549.275,11666,2022-01-20 08:00:00
1692,SPX500_i,4549.4,4554.3,4544.7,4560.2,4552.45,4553.066666666667,4553.375,4552.15,9291,2022-01-20 12:00:00
1693,SPX500_i,4554.4,4582.1,4549.6,4602.0,4575.8,4577.900000000001,4578.950000000001,4572.025,18475,2022-01-20 16:00:00
1694,SPX500_i,4581.9,4481.8,4476.8,4581.9,4529.35,4513.5,4505.575,4530.6,19250,2022-01-20 20:00:00
1695,SPX500_i,4457.1,4461.5,4446.6,4473.4,4460.0,4460.5,4460.75,4459.65,9949,2022-01-21 00:00:00
1696,SPX500_i,4460.8,4461.7,4437.5,4467.6,4452.55,4455.599999999999,4457.125,4456.9,11690,2022-01-21 04:00:00
1697,SPX500_i,4461.5,4480.4,4455.7,4482.0,4468.85,4472.7,4474.625,4469.9,13570,2022-01-21 08:00:00
1698,SPX500_i,4480.2,4460.0,4451.9,4485.7,4468.799999999999,4465.866666666666,4464.4,4469.45,12833,2022-01-21 12:00:00
1699,SPX500_i,4460.0,4442.2,4420.7,4494.5,4457.6,4452.466666666667,4449.900000000001,4454.35,40954,2022-01-21 16:00:00
1700,SPX500_i,4441.9,4394.8,4394.3,4456.2,4425.25,4415.099999999999,4410.025,4421.799999999999,27200,2022-01-21 20:00:00
1701,SPX500_i,4412.2,4432.8,4411.0,4434.8,4422.9,4426.2,4427.849999999999,4422.7,8067,2022-01-24 00:00:00
1702,SPX500_i,4433.0,4429.3,4424.7,4435.0,4429.85,4429.666666666667,4429.575,4430.5,6387,2022-01-24 04:00:00
1703,SPX500_i,4429.1,4409.5,4403.7,4432.1,4417.9,4415.099999999999,4413.7,4418.6,12107,2022-01-24 08:00:00
1704,SPX500_i,4409.5,4333.6,4333.0,4409.6,4371.3,4358.733333333334,4352.450000000001,4371.425,18000,2022-01-24 12:00:00
1705,SPX500_i,4333.3,4266.3,4220.2,4348.0,4284.1,4278.166666666667,4275.2,4291.95,54945,2022-01-24 16:00:00
1706,SPX500_i,4265.9,4413.3,4260.5,4417.0,4338.75,4363.599999999999,4376.025,4339.174999999999,41874,2022-01-24 20:00:00
1707,SPX500_i,4398.3,4376.4,4363.1,4412.0,4387.55,4383.833333333333,4381.975,4387.45,9914,2022-01-25 00:00:00
1708,SPX500_i,4376.5,4367.0,4344.8,4377.0,4360.9,4362.933333333333,4363.95,4366.325,11132,2022-01-25 04:00:00
1709,SPX500_i,4367.0,4382.2,4336.5,4388.3,4362.4,4369.0,4372.3,4368.5,20775,2022-01-25 08:00:00
1710,SPX500_i,4382.2,4345.5,4326.6,4390.8,4358.700000000001,4354.3,4352.1,4361.275000000001,16761,2022-01-25 12:00:00
1711,SPX500_i,4344.8,4327.6,4284.4,4359.3,4321.85,4323.766666666667,4324.725,4329.025000000001,51539,2022-01-25 16:00:00
1712,SPX500_i,4327.8,4358.9,4313.5,4409.9,4361.7,4360.766666666666,4360.299999999999,4352.525,29104,2022-01-25 20:00:00
1713,SPX500_i,4358.4,4362.5,4343.1,4377.9,4360.5,4361.166666666667,4361.5,4360.475,9437,2022-01-26 00:00:00
1714,SPX500_i,4362.6,4367.1,4358.4,4374.1,4366.25,4366.533333333334,4366.675,4365.55,7303,2022-01-26 04:00:00
1715,SPX500_i,4366.5,4409.6,4352.9,4418.7,4385.799999999999,4393.733333333333,4397.7,4386.924999999999,11879,2022-01-26 08:00:00
1716,SPX500_i,4409.2,4424.4,4401.1,4430.9,4416.0,4418.8,4420.2,4416.4,12285,2022-01-26 12:00:00
1717,SPX500_i,4424.3,4432.9,4389.0,4444.6,4416.8,4422.166666666667,4424.85,4422.7,32350,2022-01-26 16:00:00
1718,SPX500_i,4433.1,4348.4,4302.1,4453.1,4377.6,4367.866666666667,4363.0,4384.175,41789,2022-01-26 20:00:00
1719,SPX500_i,4369.6,4304.1,4300.3,4375.3,4337.8,4326.566666666667,4320.950000000001,4337.325000000001,11422,2022-01-27 00:00:00
1720,SPX500_i,4304.3,4293.2,4270.8,4304.3,4287.55,4289.433333333333,4290.375,4293.15,16557,2022-01-27 04:00:00
1721,SPX500_i,4292.2,4354.4,4276.2,4359.5,4317.85,4330.033333333334,4336.125,4320.575,18687,2022-01-27 08:00:00
1722,SPX500_i,4354.3,4383.5,4329.7,4384.3,4357.0,4365.833333333333,4370.25,4362.95,16493,2022-01-27 12:00:00
1723,SPX500_i,4383.1,4352.2,4337.8,4428.9,4383.35,4372.966666666667,4367.775000000001,4375.5,43396,2022-01-27 16:00:00
1724,SPX500_i,4352.0,4325.4,4306.8,4357.3,4332.05,4329.833333333333,4328.725,4335.375,34521,2022-01-27 20:00:00
1725,SPX500_i,4355.7,4345.7,4328.9,4357.2,4343.049999999999,4343.933333333333,4344.375,4346.875,9548,2022-01-28 00:00:00
1726,SPX500_i,4345.9,4353.7,4337.2,4363.2,4350.2,4351.366666666666,4351.95,4350.0,10819,2022-01-28 04:00:00
1727,SPX500_i,4353.7,4327.8,4317.7,4357.7,4337.7,4334.400000000001,4332.75,4339.225,16043,2022-01-28 08:00:00
1728,SPX500_i,4328.0,4320.9,4273.5,4329.4,4301.45,4307.933333333333,4311.174999999999,4312.95,19290,2022-01-28 12:00:00
1729,SPX500_i,4320.5,4357.7,4290.0,4387.2,4338.6,4344.966666666667,4348.150000000001,4338.85,41722,2022-01-28 16:00:00
1730,SPX500_i,4357.8,4431.5,4330.1,4432.2,4381.15,4397.933333333333,4406.325,4387.9,28248,2022-01-28 20:00:00
1731,SPX500_i,4422.7,4423.5,4410.1,4428.0,4419.05,4420.533333333334,4421.275,4421.075,6915,2022-01-31 00:00:00
1732,SPX500_i,4423.4,4442.2,4422.3,4443.1,4432.700000000001,4435.866666666668,4437.450000000001,4432.75,5564,2022-01-31 04:00:00
1733,SPX500_i,4442.3,4435.3,4422.3,4444.6,4433.450000000001,4434.066666666667,4434.375,4436.125,10799,2022-01-31 08:00:00
1734,SPX500_i,4435.5,4421.2,4403.0,4436.5,4419.75,4420.233333333334,4420.475,4424.05,12834,2022-01-31 12:00:00
1735,SPX500_i,4421.2,4485.3,4410.0,4487.4,4448.7,4460.900000000001,4467.0,4450.975,25556,2022-01-31 16:00:00
1736,SPX500_i,4485.5,4508.5,4469.1,4514.8,4491.950000000001,4497.466666666667,4500.225,4494.475,14593,2022-01-31 20:00:00
1737,SPX500_i,4499.3,4488.8,4487.0,4503.3,4495.15,4493.033333333333,4491.974999999999,4494.599999999999,3073,2022-02-01 00:00:00
1738,SPX500_i,4488.8,4501.8,4486.0,4502.5,4494.25,4496.766666666666,4498.025,4494.775,3940,2022-02-01 04:00:00
1739,SPX500_i,4500.8,4498.5,4489.3,4520.7,4505.0,4502.833333333333,4501.75,4502.325,8210,2022-02-01 08:00:00
1740,SPX500_i,4498.6,4516.8,4494.9,4517.0,4505.95,4509.566666666667,4511.375,4506.825000000001,8184,2022-02-01 12:00:00
1741,SPX500_i,4516.8,4516.1,4481.3,4522.0,4501.65,4506.466666666666,4508.875,4509.05,30507,2022-02-01 16:00:00
1742,SPX500_i,4515.8,4540.9,4507.3,4547.8,4527.55,4532.0,4534.225,4527.95,13208,2022-02-01 20:00:00
1743,SPX500_i,4558.7,4562.9,4555.7,4564.9,4560.299999999999,4561.166666666666,4561.599999999999,4560.549999999999,2147,2022-02-02 00:00:00
1744,SPX500_i,4562.7,4568.7,4560.4,4572.4,4566.4,4567.166666666667,4567.55,4566.05,1720,2022-02-02 04:00:00
1745,SPX500_i,4568.7,4580.6,4558.4,4581.9,4570.15,4573.633333333333,4575.375,4572.4,6380,2022-02-02 08:00:00
1746,SPX500_i,4580.6,4570.0,4569.2,4585.9,4577.549999999999,4575.033333333333,4573.775,4576.424999999999,7045,2022-02-02 12:00:00
1747,SPX500_i,4569.9,4580.2,4542.7,4580.4,4561.549999999999,4567.766666666666,4570.875,4568.299999999999,27671,2022-02-02 16:00:00
1748,SPX500_i,4579.9,4584.2,4564.5,4592.9,4578.7,4580.533333333333,4581.45,4580.375,16395,2022-02-02 20:00:00
1749,SPX500_i,4547.2,4536.1,4535.1,4547.5,4541.3,4539.566666666667,4538.700000000001,4541.475,4150,2022-02-03 00:00:00
1750,SPX500_i,4535.9,4542.2,4533.6,4544.1,4538.85,4539.966666666667,4540.525000000001,4538.950000000001,2762,2022-02-03 04:00:00
1751,SPX500_i,4542.5,4533.5,4531.7,4550.7,4541.2,4538.633333333333,4537.35,4539.6,6591,2022-02-03 08:00:00
1752,SPX500_i,4533.5,4519.1,4518.5,4547.4,4532.95,4528.333333333333,4526.025,4529.625,9768,2022-02-03 12:00:00
1753,SPX500_i,4519.0,4510.7,4503.6,4541.0,4522.3,4518.433333333333,4516.5,4518.575,30748,2022-02-03 16:00:00
1754,SPX500_i,4510.8,4478.8,4469.1,4518.3,4493.700000000001,4488.733333333334,4486.25,4494.25,16971,2022-02-03 20:00:00
1755,SPX500_i,4525.2,4511.8,4509.0,4530.0,4519.5,4516.933333333333,4515.65,4519.0,4455,2022-02-04 00:00:00
1756,SPX500_i,4511.8,4531.5,4511.8,4532.0,4521.9,4525.099999999999,4526.7,4521.775,3089,2022-02-04 04:00:00
1757,SPX500_i,4531.8,4506.7,4504.6,4534.0,4519.3,4515.099999999999,4513.0,4519.275,8253,2022-02-04 08:00:00
1758,SPX500_i,4506.8,4454.1,4449.3,4506.8,4478.05,4470.066666666667,4466.075000000001,4479.25,15453,2022-02-04 12:00:00
1759,SPX500_i,4454.1,4495.9,4445.3,4497.8,4471.55,4479.666666666667,4483.725,4473.275,33860,2022-02-04 16:00:00
1760,SPX500_i,4496.1,4498.1,4496.1,4538.3,4517.200000000001,4510.833333333334,4507.650000000001,4507.150000000001,16824,2022-02-04 20:00:00
1761,SPX500_i,4502.5,4488.8,4486.2,4506.0,4496.1,4493.666666666667,4492.45,4495.875,5513,2022-02-07 00:00:00
1762,SPX500_i,4488.8,4500.2,4478.0,4503.6,4490.8,4493.933333333333,4495.5,4492.65,6473,2022-02-07 04:00:00
1763,SPX500_i,4500.4,4488.1,4479.6,4510.8,4495.200000000001,4492.833333333334,4491.650000000001,4494.725,12507,2022-02-07 08:00:00
1764,SPX500_i,4488.0,4509.0,4483.3,4514.3,4498.8,4502.2,4503.9,4498.65,9757,2022-02-07 12:00:00
1765,SPX500_i,4508.9,4487.5,4478.7,4519.4,4499.049999999999,4495.2,4493.275,4498.625,25135,2022-02-07 16:00:00
1766,SPX500_i,4487.4,4483.1,4469.3,4520.8,4495.05,4491.066666666667,4489.075000000001,4490.15,14972,2022-02-07 20:00:00
1767,SPX500_i,4492.3,4483.8,4482.3,4495.1,4488.700000000001,4487.066666666667,4486.25,4488.375,2879,2022-02-08 00:00:00
1768,SPX500_i,4484.1,4479.6,4477.7,4488.8,4483.25,4482.033333333334,4481.425,4482.55,3489,2022-02-08 04:00:00
1769,SPX500_i,4479.3,4488.9,4477.8,4501.8,4489.8,4489.5,4489.35,4486.95,8717,2022-02-08 08:00:00
1770,SPX500_i,4488.6,4478.8,4469.9,4489.5,4479.7,4479.400000000001,4479.25,4481.700000000001,8637,2022-02-08 12:00:00
1771,SPX500_i,4478.9,4517.1,4463.1,4523.6,4493.35,4501.266666666667,4505.225,4495.675,19942,2022-02-08 16:00:00
1772,SPX500_i,4517.1,4519.7,4492.3,4530.4,4511.35,4514.133333333334,4515.525000000001,4514.875,14073,2022-02-08 20:00:00
1773,SPX500_i,4530.7,4527.8,4523.9,4532.7,4528.299999999999,4528.133333333332,4528.049999999999,4528.775,2379,2022-02-09 00:00:00
1774,SPX500_i,4527.8,4538.2,4525.7,4542.9,4534.299999999999,4535.599999999999,4536.25,4533.65,2425,2022-02-09 04:00:00
1775,SPX500_i,4538.2,4545.9,4527.7,4551.2,4539.45,4541.599999999999,4542.674999999999,4540.75,6206,2022-02-09 08:00:00
1776,SPX500_i,4546.2,4559.7,4545.2,4562.9,4554.049999999999,4555.933333333333,4556.875,4553.5,4525,2022-02-09 12:00:00
1777,SPX500_i,4559.9,4577.2,4559.4,4581.2,4570.299999999999,4572.599999999999,4573.75,4569.424999999999,15918,2022-02-09 16:00:00
1778,SPX500_i,4577.2,4585.5,4568.6,4588.5,4578.55,4580.866666666667,4582.025,4579.95,8228,2022-02-09 20:00:00
1779,SPX500_i,4585.6,4572.8,4569.8,4585.8,4577.8,4576.133333333334,4575.3,4578.5,2907,2022-02-10 00:00:00
1780,SPX500_i,4572.6,4578.0,4569.1,4578.0,4573.55,4575.033333333334,4575.775,4574.425,2683,2022-02-10 04:00:00
1781,SPX500_i,4578.0,4574.1,4569.8,4585.5,4577.65,4576.466666666666,4575.875,4576.85,6034,2022-02-10 08:00:00
1782,SPX500_i,4574.0,4540.7,4537.6,4588.9,4563.25,4555.733333333334,4551.975,4560.3,8122,2022-02-10 12:00:00
1783,SPX500_i,4540.6,4546.9,4518.5,4587.2,4552.85,4550.866666666667,4549.875,4548.3,29109,2022-02-10 16:00:00
1784,SPX500_i,4546.6,4503.7,4481.8,4553.6,4517.700000000001,4513.033333333334,4510.700000000001,4521.425000000001,26602,2022-02-10 20:00:00
1785,SPX500_i,4495.8,4488.1,4477.9,4496.6,4487.25,4487.533333333334,4487.675,4489.6,4933,2022-02-11 00:00:00
1786,SPX500_i,4487.9,4463.8,4460.1,4488.8,4474.450000000001,4470.900000000001,4469.125,4475.15,5813,2022-02-11 04:00:00
1787,SPX500_i,4463.8,4476.9,4460.9,4495.1,4478.0,4477.633333333333,4477.45,4474.175,11069,2022-02-11 08:00:00
1788,SPX500_i,4476.8,4508.4,4474.6,4512.1,4493.35,4498.366666666667,4500.875,4492.975,8230,2022-02-11 12:00:00
1789,SPX500_i,4508.4,4476.4,4473.6,4525.5,4499.55,4491.833333333333,4487.975,4495.975,28759,2022-02-11 16:00:00
1790,SPX500_i,4476.4,4413.9,4398.8,4486.8,4442.8,4433.166666666667,4428.35,4443.975,36477,2022-02-11 20:00:00
1791,SPX500_i,4410.2,4414.4,4409.9,4428.4,4419.15,4417.566666666667,4416.775,4415.724999999999,6905,2022-02-14 00:00:00
1792,SPX500_i,4414.1,4421.6,4410.6,4430.6,4420.6,4420.933333333333,4421.1,4419.225,5757,2022-02-14 04:00:00
1793,SPX500_i,4421.9,4370.8,4365.9,4433.1,4399.5,4389.933333333333,4385.15,4397.924999999999,17932,2022-02-14 08:00:00
1794,SPX500_i,4371.0,4403.1,4360.0,4425.5,4392.75,4396.2,4397.925,4389.9,19291,2022-02-14 12:00:00
1795,SPX500_i,4403.1,4417.9,4383.0,4423.6,4403.3,4408.166666666667,4410.6,4406.9,33191,2022-02-14 16:00:00
1796,SPX500_i,4418.0,4399.7,4362.5,4425.0,4393.75,4395.733333333334,4396.725,4401.3,27300,2022-02-14 20:00:00
1797,SPX500_i,4406.5,4406.5,4394.7,4410.0,4402.35,4403.733333333334,4404.425,4404.425,3927,2022-02-15 00:00:00
1798,SPX500_i,4406.2,4392.7,4386.7,4415.5,4401.1,4398.3,4396.900000000001,4400.275000000001,5018,2022-02-15 04:00:00
1799,SPX500_i,4393.0,4454.0,4389.5,4458.7,4424.1,4434.066666666667,4439.05,4423.8,13945,2022-02-15 08:00:00
1800,SPX500_i,4454.2,4450.0,4444.0,4472.7,4458.35,4455.566666666667,4454.175,4455.225,12472,2022-02-15 12:00:00
1801,SPX500_i,4449.8,4447.6,4441.0,4469.0,4455.0,4452.533333333334,4451.3,4451.85,19356,2022-02-15 16:00:00
1802,SPX500_i,4448.0,4469.5,4446.7,4471.5,4459.1,4462.566666666667,4464.3,4458.925,11217,2022-02-15 20:00:00
1803,SPX500_i,4459.1,4456.6,4454.2,4461.9,4458.049999999999,4457.566666666667,4457.325,4457.95,2727,2022-02-16 00:00:00
1804,SPX500_i,4456.6,4461.5,4454.5,4462.7,4458.6,4459.566666666667,4460.05,4458.825000000001,2806,2022-02-16 04:00:00
1805,SPX500_i,4461.4,4467.1,4457.7,4487.2,4472.45,4470.666666666667,4469.775,4468.35,9541,2022-02-16 08:00:00
1806,SPX500_i,4466.9,4450.5,4448.2,4468.6,4458.4,4455.766666666666,4454.45,4458.549999999999,9934,2022-02-16 12:00:00
1807,SPX500_i,4450.4,4436.8,4427.5,4456.1,4441.8,4440.133333333334,4439.3,4442.700000000001,18209,2022-02-16 16:00:00
1808,SPX500_i,4436.6,4474.9,4427.9,4488.6,4458.25,4463.8,4466.575,4457.0,17555,2022-02-16 20:00:00
1809,SPX500_i,4477.2,4466.1,4462.7,4478.5,4470.6,4469.1,4468.35,4471.125,3685,2022-02-17 00:00:00
1810,SPX500_i,4466.1,4454.7,4440.2,4471.9,4456.049999999999,4455.599999999999,4455.375,4458.225,8796,2022-02-17 04:00:00
1811,SPX500_i,4454.5,4447.2,4441.0,4471.5,4456.25,4453.233333333334,4451.725,4453.55,13507,2022-02-17 08:00:00
1812,SPX500_i,4447.2,4437.2,4435.2,4468.0,4451.6,4446.8,4444.400000000001,4446.900000000001,9723,2022-02-17 12:00:00
1813,SPX500_i,4437.2,4418.7,4405.7,4452.5,4429.1,4425.633333333334,4423.900000000001,4428.525000000001,20753,2022-02-17 16:00:00
1814,SPX500_i,4418.7,4378.6,4371.8,4420.0,4395.9,4390.133333333333,4387.25,4397.275,11371,2022-02-17 20:00:00
1815,SPX500_i,4380.9,4403.9,4371.8,4407.4,4389.6,4394.366666666667,4396.75,4391.0,5707,2022-02-18 00:00:00
1816,SPX500_i,4404.1,4404.6,4398.4,4414.8,4406.6,4405.933333333333,4405.6,4405.475,5702,2022-02-18 04:00:00
1817,SPX500_i,4404.4,4402.5,4393.0,4410.6,4401.8,4402.033333333334,4402.15,4402.625,10367,2022-02-18 08:00:00
1818,SPX500_i,4402.7,4378.4,4362.9,4403.6,4383.25,4381.633333333333,4380.825,4386.9,10057,2022-02-18 12:00:00
1819,SPX500_i,4378.6,4331.1,4330.5,4393.2,4361.85,4351.6,4346.475,4358.35,28463,2022-02-18 16:00:00
1820,SPX500_i,4331.4,4349.3,4324.7,4380.2,4352.45,4351.400000000001,4350.875,4346.4,19024,2022-02-18 20:00:00
1821,SPX500_i,4326.6,4370.3,4317.0,4377.5,4347.25,4354.933333333333,4358.775,4347.85,11223,2022-02-21 00:00:00
1822,SPX500_i,4370.5,4373.6,4362.0,4375.0,4368.5,4370.2,4371.05,4370.275,7327,2022-02-21 04:00:00
1823,SPX500_i,4373.5,4352.1,4350.6,4394.8,4372.700000000001,4365.833333333334,4362.400000000001,4367.75,12512,2022-02-21 08:00:00
1824,SPX500_i,4352.1,4317.5,4302.8,4356.0,4329.4,4325.433333333333,4323.45,4332.1,13739,2022-02-21 12:00:00
1825,SPX500_i,4317.3,4292.9,4289.3,4333.6,4311.450000000001,4305.266666666667,4302.175,4308.275000000001,14413,2022-02-21 16:00:00
1826,SPX500_i,4257.1,4275.7,4253.7,4291.7,4272.7,4273.7,4274.2,4269.549999999999,10924,2022-02-22 00:00:00
1827,SPX500_i,4275.7,4283.9,4265.0,4288.4,4276.7,4279.099999999999,4280.299999999999,4278.25,9496,2022-02-22 04:00:00
1828,SPX500_i,4283.5,4294.5,4263.8,4304.0,4283.9,4287.433333333333,4289.2,4286.45,22445,2022-02-22 08:00:00
1829,SPX500_i,4295.0,4340.3,4293.8,4354.0,4323.9,4329.366666666666,4332.099999999999,4320.775,16696,2022-02-22 12:00:00
1830,SPX500_i,4340.1,4301.0,4299.1,4361.7,4330.4,4320.599999999999,4315.7,4325.475,28561,2022-02-22 16:00:00
1831,SPX500_i,4301.3,4303.3,4265.5,4335.1,4300.3,4301.3,4301.8,4301.3,27260,2022-02-22 20:00:00
1832,SPX500_i,4327.1,4322.6,4315.6,4330.6,4323.1,4322.933333333333,4322.85,4323.975,3746,2022-02-23 00:00:00
