,USDRUR_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1638,USDRUR_i,74.599,74.898,74.599,75.174,74.88650000000001,74.89033333333334,74.89225,74.81750000000001,3526,2022-01-03 04:00:00
1639,USDRUR_i,74.896,74.221,74.163,74.954,74.5585,74.446,74.38974999999999,74.5585,4423,2022-01-03 08:00:00
1640,USDRUR_i,74.225,74.326,74.078,74.428,74.253,74.27733333333333,74.2895,74.26425,1879,2022-01-03 12:00:00
1641,USDRUR_i,74.33,74.451,74.293,74.695,74.494,74.47966666666666,74.4725,74.44225,5382,2022-01-03 16:00:00
1642,USDRUR_i,74.45,74.317,74.316,74.493,74.4045,74.37533333333333,74.36075,74.39399999999999,4383,2022-01-03 20:00:00
1643,USDRUR_i,74.349,74.398,74.316,74.398,74.357,74.37066666666666,74.3775,74.36525,14,2022-01-04 00:00:00
1644,USDRUR_i,74.4,74.521,74.335,74.545,74.44,74.467,74.4805,74.45025000000001,2328,2022-01-04 04:00:00
1645,USDRUR_i,74.522,74.817,74.5,74.898,74.699,74.73833333333333,74.758,74.68424999999999,3623,2022-01-04 08:00:00
1646,USDRUR_i,74.818,75.289,74.74,75.34,75.03999999999999,75.12299999999999,75.16449999999999,75.04674999999999,2331,2022-01-04 12:00:00
1647,USDRUR_i,75.29,75.176,75.024,75.483,75.2535,75.22766666666666,75.21475,75.24325,5349,2022-01-04 16:00:00
1648,USDRUR_i,75.175,75.26,75.139,75.315,75.227,75.238,75.2435,75.22225,4699,2022-01-04 20:00:00
1649,USDRUR_i,75.199,75.292,75.104,75.295,75.1995,75.23033333333333,75.24575,75.2225,18,2022-01-05 00:00:00
1650,USDRUR_i,75.292,75.524,75.234,75.742,75.488,75.5,75.506,75.44800000000001,3491,2022-01-05 04:00:00
1651,USDRUR_i,75.526,75.721,75.283,75.763,75.523,75.589,75.622,75.57325,4697,2022-01-05 08:00:00
1652,USDRUR_i,75.723,75.688,75.526,75.738,75.632,75.65066666666667,75.66,75.66875,2194,2022-01-05 12:00:00
1653,USDRUR_i,75.687,75.93,75.333,76.117,75.725,75.79333333333334,75.8275,75.76675,6645,2022-01-05 16:00:00
1654,USDRUR_i,75.934,76.681,75.89,76.79,76.34,76.45366666666666,76.5105,76.32374999999999,8499,2022-01-05 20:00:00
1655,USDRUR_i,76.654,76.597,76.551,76.769,76.66,76.639,76.62849999999999,76.64274999999999,45,2022-01-06 00:00:00
1656,USDRUR_i,76.598,76.835,76.597,77.24,76.9185,76.89066666666666,76.87674999999999,76.8175,5149,2022-01-06 04:00:00
1657,USDRUR_i,76.857,76.56,76.324,77.08,76.702,76.65466666666667,76.631,76.70525,6373,2022-01-06 08:00:00
1658,USDRUR_i,76.555,76.712,75.92,76.809,76.36449999999999,76.48033333333332,76.53824999999999,76.499,2870,2022-01-06 12:00:00
1659,USDRUR_i,76.717,76.279,76.166,77.035,76.6005,76.49333333333333,76.43975,76.54925,6265,2022-01-06 16:00:00
1660,USDRUR_i,76.28,76.212,76.145,76.492,76.3185,76.283,76.26525,76.28225,5847,2022-01-06 20:00:00
1661,USDRUR_i,76.188,76.175,76.111,76.3,76.2055,76.19533333333334,76.19025,76.1935,348,2022-01-07 00:00:00
1662,USDRUR_i,76.174,76.064,75.94,76.225,76.0825,76.07633333333332,76.07325,76.10075,2924,2022-01-07 04:00:00
1663,USDRUR_i,76.061,75.583,75.455,76.425,75.94,75.821,75.7615,75.881,4253,2022-01-07 08:00:00
1664,USDRUR_i,75.584,75.472,75.228,75.846,75.537,75.51533333333333,75.5045,75.5325,2458,2022-01-07 12:00:00
1665,USDRUR_i,75.474,75.223,74.994,75.495,75.2445,75.23733333333332,75.23375,75.2965,5017,2022-01-07 16:00:00
1666,USDRUR_i,75.218,75.624,75.18,75.742,75.46100000000001,75.51533333333334,75.5425,75.441,4784,2022-01-07 20:00:00
1667,USDRUR_i,75.57,75.528,75.226,75.784,75.505,75.51266666666668,75.51650000000001,75.527,478,2022-01-10 00:00:00
1668,USDRUR_i,75.527,75.365,75.265,75.575,75.42,75.40166666666666,75.3925,75.43299999999999,3360,2022-01-10 04:00:00
1669,USDRUR_i,75.362,74.839,74.754,75.456,75.105,75.01633333333334,74.97200000000001,75.10275,3678,2022-01-10 08:00:00
1670,USDRUR_i,74.856,74.947,74.823,75.085,74.954,74.95166666666667,74.9505,74.92775,1878,2022-01-10 12:00:00
1671,USDRUR_i,74.948,75.116,74.948,75.273,75.1105,75.11233333333332,75.11325,75.07124999999999,4980,2022-01-10 16:00:00
1672,USDRUR_i,75.118,74.881,74.748,75.149,74.9485,74.926,74.91475,74.97399999999999,5582,2022-01-10 20:00:00
1673,USDRUR_i,74.881,74.868,74.732,74.89,74.811,74.83,74.8395,74.84275,58,2022-01-11 00:00:00
1674,USDRUR_i,74.867,74.837,74.703,75.057,74.88,74.86566666666666,74.85849999999999,74.866,3795,2022-01-11 04:00:00
1675,USDRUR_i,74.839,74.803,74.615,74.895,74.755,74.771,74.779,74.788,3415,2022-01-11 08:00:00
1676,USDRUR_i,74.795,74.83,74.698,74.853,74.7755,74.79366666666665,74.80274999999999,74.794,1858,2022-01-11 12:00:00
1677,USDRUR_i,74.829,74.495,74.403,74.9,74.6515,74.59933333333333,74.57325,74.65675,4752,2022-01-11 16:00:00
1678,USDRUR_i,74.496,74.328,74.193,74.515,74.354,74.34533333333333,74.34100000000001,74.383,4642,2022-01-11 20:00:00
1679,USDRUR_i,74.308,74.36,74.305,74.458,74.3815,74.37433333333333,74.37075,74.35775,368,2022-01-12 00:00:00
1680,USDRUR_i,74.36,74.245,74.211,74.427,74.319,74.29433333333334,74.28200000000001,74.31075,2781,2022-01-12 04:00:00
1681,USDRUR_i,74.247,74.338,74.211,74.543,74.37700000000001,74.364,74.3575,74.33475,3517,2022-01-12 08:00:00
1682,USDRUR_i,74.337,74.304,74.28,74.64,74.46000000000001,74.408,74.382,74.39025000000001,2386,2022-01-12 12:00:00
1683,USDRUR_i,74.305,74.621,74.295,74.805,74.55000000000001,74.57366666666667,74.5855,74.5065,4326,2022-01-12 16:00:00
1684,USDRUR_i,74.619,74.516,74.376,74.723,74.5495,74.53833333333334,74.53275000000001,74.55850000000001,4280,2022-01-12 20:00:00
1685,USDRUR_i,74.498,74.519,74.429,74.522,74.47550000000001,74.49000000000001,74.49725000000001,74.492,85,2022-01-13 00:00:00
1686,USDRUR_i,74.533,74.557,74.444,74.619,74.5315,74.54,74.54425,74.53825,2670,2022-01-13 04:00:00
1687,USDRUR_i,74.552,74.51,74.365,74.613,74.489,74.496,74.4995,74.51,4120,2022-01-13 08:00:00
1688,USDRUR_i,74.505,75.437,74.455,75.528,74.9915,75.14,75.21425,74.98125,2922,2022-01-13 12:00:00
1689,USDRUR_i,75.433,76.106,75.398,76.495,75.9465,75.99966666666667,76.02625,75.858,7277,2022-01-13 16:00:00
1690,USDRUR_i,76.105,76.385,75.985,76.518,76.2515,76.29599999999999,76.31824999999999,76.24825,6949,2022-01-13 20:00:00
1691,USDRUR_i,76.377,76.233,76.164,76.397,76.2805,76.26466666666667,76.25675000000001,76.29275,874,2022-01-14 00:00:00
1692,USDRUR_i,76.163,76.002,75.765,76.467,76.116,76.07799999999999,76.059,76.09925,5871,2022-01-14 04:00:00
1693,USDRUR_i,76.001,75.978,75.498,76.1,75.799,75.85866666666668,75.88850000000001,75.89425,6663,2022-01-14 08:00:00
1694,USDRUR_i,75.97,76.356,75.805,80.656,78.2305,77.60566666666666,77.29325,77.19675000000001,3243,2022-01-14 12:00:00
1695,USDRUR_i,76.353,76.334,75.905,76.37,76.1375,76.203,76.23575,76.2405,6036,2022-01-14 16:00:00
1696,USDRUR_i,76.339,76.135,76.105,76.387,76.24600000000001,76.209,76.1905,76.2415,5214,2022-01-14 20:00:00
1697,USDRUR_i,76.161,76.188,76.135,76.384,76.2595,76.23566666666666,76.22375,76.217,290,2022-01-17 00:00:00
1698,USDRUR_i,76.183,76.039,76.011,76.223,76.11699999999999,76.091,76.07799999999999,76.11399999999999,3943,2022-01-17 04:00:00
1699,USDRUR_i,76.036,76.356,75.647,76.683,76.165,76.22866666666667,76.26050000000001,76.1805,4069,2022-01-17 08:00:00
1700,USDRUR_i,76.36,76.513,76.167,76.69,76.4285,76.45666666666666,76.47075000000001,76.4325,2084,2022-01-17 12:00:00
1701,USDRUR_i,76.524,75.99,75.523,76.54,76.0315,76.01766666666667,76.01075,76.14425,4552,2022-01-17 16:00:00
1702,USDRUR_i,75.992,76.258,75.947,76.258,76.10249999999999,76.15433333333333,76.18024999999999,76.11375,3680,2022-01-17 20:00:00
1703,USDRUR_i,76.096,76.032,75.987,76.122,76.05449999999999,76.04699999999998,76.04324999999999,76.05924999999999,79,2022-01-18 00:00:00
1704,USDRUR_i,76.04,76.086,75.725,76.205,75.965,76.00533333333334,76.02550000000001,76.01400000000001,3875,2022-01-18 04:00:00
1705,USDRUR_i,76.087,76.545,75.918,76.622,76.27000000000001,76.36166666666668,76.40750000000001,76.293,4155,2022-01-18 08:00:00
1706,USDRUR_i,76.538,76.415,76.136,76.579,76.35749999999999,76.37666666666667,76.38625,76.417,2615,2022-01-18 12:00:00
1707,USDRUR_i,76.403,76.789,76.388,76.847,76.6175,76.67466666666667,76.70325,76.60675,5688,2022-01-18 16:00:00
1708,USDRUR_i,76.79,76.933,76.764,77.018,76.89099999999999,76.90499999999999,76.91199999999999,76.87625,5266,2022-01-18 20:00:00
1709,USDRUR_i,76.926,76.849,76.744,76.935,76.8395,76.84266666666667,76.84425,76.8635,84,2022-01-19 00:00:00
1710,USDRUR_i,76.841,76.987,76.819,77.06,76.93950000000001,76.95533333333334,76.96325,76.92675,3848,2022-01-19 04:00:00
1711,USDRUR_i,76.986,76.41,76.308,77.01,76.659,76.57600000000001,76.53450000000001,76.6785,5229,2022-01-19 08:00:00
1712,USDRUR_i,76.396,76.15,75.737,76.564,76.1505,76.15033333333334,76.15025,76.21175,2208,2022-01-19 12:00:00
1713,USDRUR_i,76.139,76.272,76.122,76.542,76.332,76.312,76.30199999999999,76.26875,4285,2022-01-19 16:00:00
1714,USDRUR_i,76.271,76.057,75.975,76.295,76.13499999999999,76.109,76.096,76.1495,5719,2022-01-19 20:00:00
1715,USDRUR_i,76.041,76.105,75.92,76.356,76.138,76.12700000000001,76.12150000000001,76.1055,208,2022-01-20 00:00:00
1716,USDRUR_i,76.223,76.054,75.894,76.224,76.059,76.05733333333333,76.0565,76.09875,3980,2022-01-20 04:00:00
1717,USDRUR_i,76.053,76.453,75.997,76.688,76.3425,76.37933333333334,76.39775,76.29775000000001,6216,2022-01-20 08:00:00
1718,USDRUR_i,76.449,76.528,76.354,76.64,76.497,76.50733333333334,76.5125,76.49275,3193,2022-01-20 12:00:00
1719,USDRUR_i,76.523,76.449,76.158,76.563,76.3605,76.39,76.40475,76.42325,6308,2022-01-20 16:00:00
1720,USDRUR_i,76.45,76.654,76.428,76.764,76.596,76.61533333333334,76.625,76.574,6503,2022-01-20 20:00:00
1721,USDRUR_i,76.558,76.812,76.558,76.839,76.6985,76.73633333333333,76.75525,76.69175,164,2022-01-21 00:00:00
1722,USDRUR_i,76.744,76.72,76.59,76.86,76.725,76.72333333333333,76.7225,76.7285,4961,2022-01-21 04:00:00
1723,USDRUR_i,76.717,76.445,76.415,76.808,76.6115,76.556,76.52825,76.59625,5823,2022-01-21 08:00:00
1724,USDRUR_i,76.443,76.545,76.185,76.825,76.505,76.51833333333333,76.525,76.4995,3628,2022-01-21 12:00:00
1725,USDRUR_i,76.555,77.159,76.508,77.404,76.95599999999999,77.02366666666666,77.05749999999999,76.9065,7306,2022-01-21 16:00:00
1726,USDRUR_i,77.16,77.491,77.143,77.682,77.4125,77.43866666666666,77.45174999999999,77.369,6733,2022-01-21 20:00:00
1727,USDRUR_i,77.388,77.31,77.289,77.52,77.4045,77.373,77.35725,77.37675,721,2022-01-24 00:00:00
1728,USDRUR_i,77.309,77.012,76.926,77.309,77.1175,77.08233333333334,77.06475,77.13900000000001,3202,2022-01-24 04:00:00
1729,USDRUR_i,77.0,77.973,76.882,78.204,77.543,77.68633333333334,77.75800000000001,77.51475,4727,2022-01-24 08:00:00
1730,USDRUR_i,77.966,78.828,77.956,79.356,78.656,78.71333333333334,78.742,78.5265,1985,2022-01-24 12:00:00
1731,USDRUR_i,78.83,78.76,78.634,79.394,79.01400000000001,78.92933333333333,78.887,78.9045,6572,2022-01-24 16:00:00
1732,USDRUR_i,78.756,78.717,78.455,78.873,78.664,78.68166666666667,78.6905,78.70025000000001,6859,2022-01-24 20:00:00
1733,USDRUR_i,78.55,78.606,78.29,78.625,78.45750000000001,78.507,78.53175,78.51775,77,2022-01-25 00:00:00
1734,USDRUR_i,78.606,78.433,78.269,78.804,78.5365,78.50200000000001,78.48475,78.528,4964,2022-01-25 04:00:00
1735,USDRUR_i,78.429,78.466,78.161,78.771,78.46600000000001,78.46600000000001,78.46600000000001,78.45675,4737,2022-01-25 08:00:00
1736,USDRUR_i,78.467,78.895,78.35,79.07,78.71,78.77166666666666,78.8025,78.6955,2269,2022-01-25 12:00:00
1737,USDRUR_i,78.921,78.978,78.76,79.245,79.0025,78.99433333333333,78.99025,78.976,6088,2022-01-25 16:00:00
1738,USDRUR_i,78.974,78.602,78.4,79.043,78.7215,78.68166666666667,78.66175000000001,78.75475,7016,2022-01-25 20:00:00
1739,USDRUR_i,78.616,78.633,78.597,78.694,78.6455,78.64133333333332,78.63924999999999,78.63499999999999,60,2022-01-26 00:00:00
1740,USDRUR_i,78.629,78.494,78.428,78.777,78.60249999999999,78.56633333333333,78.54825,78.582,3374,2022-01-26 04:00:00
1741,USDRUR_i,78.487,78.867,78.486,79.02,78.753,78.791,78.81,78.715,4759,2022-01-26 08:00:00
1742,USDRUR_i,78.848,79.025,78.799,79.221,79.01,79.015,79.01750000000001,78.97325000000001,2459,2022-01-26 12:00:00
1743,USDRUR_i,79.023,79.507,79.02,80.279,79.64949999999999,79.60199999999999,79.57825,79.45724999999999,3617,2022-01-26 16:00:00
1744,USDRUR_i,79.508,79.146,79.036,79.782,79.40899999999999,79.32133333333333,79.2775,79.368,8522,2022-01-26 20:00:00
1745,USDRUR_i,79.065,79.334,78.95,79.369,79.15950000000001,79.21766666666667,79.24675,79.1795,505,2022-01-27 00:00:00
1746,USDRUR_i,79.367,79.491,79.249,79.57,79.4095,79.43666666666667,79.45025,79.41925,3522,2022-01-27 04:00:00
1747,USDRUR_i,79.499,78.626,78.241,79.637,78.939,78.83466666666666,78.7825,79.00075,4584,2022-01-27 08:00:00
1748,USDRUR_i,78.645,77.592,77.294,78.79,78.042,77.892,77.817,78.08024999999999,1894,2022-01-27 12:00:00
1749,USDRUR_i,77.587,77.807,77.428,77.985,77.7065,77.74000000000001,77.75675000000001,77.70175,5898,2022-01-27 16:00:00
1750,USDRUR_i,77.804,77.862,77.655,77.944,77.7995,77.82033333333332,77.83075,77.81625,6178,2022-01-27 20:00:00
1751,USDRUR_i,77.888,78.058,77.888,78.235,78.0615,78.06033333333333,78.05975,78.01724999999999,241,2022-01-28 00:00:00
1752,USDRUR_i,77.982,77.627,77.537,78.084,77.8105,77.74933333333333,77.71875,77.8075,3553,2022-01-28 04:00:00
1753,USDRUR_i,77.622,77.836,77.474,78.144,77.809,77.818,77.8225,77.769,4507,2022-01-28 08:00:00
1754,USDRUR_i,77.818,77.419,77.288,77.953,77.62049999999999,77.55333333333333,77.51974999999999,77.61949999999999,1534,2022-01-28 12:00:00
1755,USDRUR_i,77.432,77.737,77.421,78.2,77.8105,77.786,77.77375,77.6975,6043,2022-01-28 16:00:00
1756,USDRUR_i,77.739,78.095,77.626,78.095,77.8605,77.93866666666666,77.97775,77.88875,5637,2022-01-28 20:00:00
1757,USDRUR_i,78.095,77.866,77.775,78.095,77.935,77.91199999999999,77.9005,77.95775,698,2022-01-31 00:00:00
1758,USDRUR_i,77.865,77.399,77.397,77.907,77.652,77.56766666666667,77.5255,77.642,2322,2022-01-31 04:00:00
1759,USDRUR_i,77.401,77.36,77.164,77.574,77.369,77.366,77.3645,77.37475,4298,2022-01-31 08:00:00
1760,USDRUR_i,77.363,77.49,77.353,77.748,77.5505,77.53033333333333,77.52025,77.4885,2458,2022-01-31 12:00:00
1761,USDRUR_i,77.491,77.253,77.226,77.533,77.37950000000001,77.33733333333333,77.31625,77.37575,5179,2022-01-31 16:00:00
1762,USDRUR_i,77.254,77.222,77.035,77.343,77.189,77.19999999999999,77.20549999999999,77.2135,4905,2022-01-31 20:00:00
1763,USDRUR_i,77.232,77.43,77.224,77.639,77.4315,77.431,77.43075,77.38125,460,2022-02-01 00:00:00
1764,USDRUR_i,77.43,76.987,76.947,77.43,77.1885,77.12133333333334,77.08775,77.1985,3135,2022-02-01 04:00:00
1765,USDRUR_i,76.982,76.925,76.74,77.184,76.96199999999999,76.94966666666666,76.9435,76.95775,3852,2022-02-01 08:00:00
1766,USDRUR_i,76.927,76.601,76.357,76.958,76.6575,76.63866666666667,76.62925,76.71075,1696,2022-02-01 12:00:00
1767,USDRUR_i,76.6,76.939,76.293,77.044,76.6685,76.75866666666666,76.80375,76.719,5793,2022-02-01 16:00:00
1768,USDRUR_i,76.941,76.786,76.67,76.953,76.8115,76.803,76.79875,76.8375,5237,2022-02-01 20:00:00
1769,USDRUR_i,76.806,76.586,76.518,76.808,76.66300000000001,76.63733333333334,76.62450000000001,76.6795,195,2022-02-02 00:00:00
1770,USDRUR_i,76.581,76.574,76.513,76.723,76.618,76.60333333333334,76.596,76.59775,2303,2022-02-02 04:00:00
1771,USDRUR_i,76.572,76.232,76.156,76.599,76.3775,76.329,76.30475,76.38974999999999,4382,2022-02-02 08:00:00
1772,USDRUR_i,76.239,76.046,75.588,76.25,75.919,75.96133333333334,75.9825,76.03075000000001,2325,2022-02-02 12:00:00
1773,USDRUR_i,76.048,76.15,75.954,76.38,76.167,76.16133333333333,76.1585,76.13300000000001,5221,2022-02-02 16:00:00
1774,USDRUR_i,76.152,76.115,75.935,76.246,76.09049999999999,76.09866666666666,76.10275,76.112,5351,2022-02-02 20:00:00
1775,USDRUR_i,75.97,76.196,75.876,76.208,76.042,76.09333333333333,76.119,76.0625,279,2022-02-03 00:00:00
1776,USDRUR_i,76.195,76.156,76.042,76.338,76.19,76.17866666666667,76.173,76.18275,4027,2022-02-03 04:00:00
1777,USDRUR_i,76.158,76.485,76.138,76.718,76.428,76.447,76.4565,76.37475,6071,2022-02-03 08:00:00
1778,USDRUR_i,76.483,76.241,76.123,76.49,76.3065,76.28466666666667,76.27374999999999,76.33425,3465,2022-02-03 12:00:00
1779,USDRUR_i,76.218,76.491,76.023,76.688,76.3555,76.40066666666667,76.42325,76.355,8290,2022-02-03 16:00:00
1780,USDRUR_i,76.49,76.16,76.16,76.491,76.3255,76.27033333333334,76.24275,76.32525,6559,2022-02-03 20:00:00
1781,USDRUR_i,76.355,76.348,76.259,76.432,76.3455,76.34633333333333,76.34675,76.3485,724,2022-02-04 00:00:00
1782,USDRUR_i,76.347,76.163,76.059,76.367,76.213,76.19633333333333,76.188,76.234,4297,2022-02-04 04:00:00
1783,USDRUR_i,76.157,75.862,75.813,76.247,76.03,75.974,75.946,76.01975,4828,2022-02-04 08:00:00
1784,USDRUR_i,75.87,76.04,75.554,76.228,75.89099999999999,75.94066666666667,75.9655,75.923,3224,2022-02-04 12:00:00
1785,USDRUR_i,76.043,75.853,75.832,76.18,76.006,75.955,75.9295,75.977,6615,2022-02-04 16:00:00
1786,USDRUR_i,75.845,75.69,75.676,75.858,75.767,75.74133333333333,75.7285,75.76724999999999,5621,2022-02-04 20:00:00
1787,USDRUR_i,75.643,75.828,75.643,75.954,75.79849999999999,75.80833333333332,75.81325,75.767,17,2022-02-07 00:00:00
1788,USDRUR_i,75.835,75.815,75.782,75.961,75.8715,75.85266666666666,75.84325,75.84825,2898,2022-02-07 04:00:00
1789,USDRUR_i,75.814,75.436,75.42,75.825,75.6225,75.56033333333333,75.52925,75.62375,4969,2022-02-07 08:00:00
1790,USDRUR_i,75.433,75.459,75.298,75.567,75.4325,75.44133333333333,75.44575,75.43925,1817,2022-02-07 12:00:00
1791,USDRUR_i,75.453,75.503,75.364,75.642,75.503,75.503,75.503,75.4905,3850,2022-02-07 16:00:00
1792,USDRUR_i,75.504,75.306,75.279,75.562,75.4205,75.38233333333334,75.36325,75.41275,4231,2022-02-07 20:00:00
1793,USDRUR_i,75.212,75.447,75.212,75.546,75.379,75.40166666666667,75.41300000000001,75.35425000000001,516,2022-02-08 00:00:00
1794,USDRUR_i,75.446,75.207,75.12,75.548,75.334,75.29166666666667,75.2705,75.33025,3948,2022-02-08 04:00:00
1795,USDRUR_i,75.208,75.28,75.045,75.35,75.19749999999999,75.225,75.23875,75.22075,4979,2022-02-08 08:00:00
1796,USDRUR_i,75.281,75.243,74.894,75.318,75.106,75.15166666666666,75.1745,75.184,2330,2022-02-08 12:00:00
1797,USDRUR_i,75.239,74.939,74.915,75.26,75.0875,75.038,75.01325,75.08825,4181,2022-02-08 16:00:00
1798,USDRUR_i,74.94,74.938,74.898,75.125,75.0115,74.98700000000001,74.97475,74.97525,4700,2022-02-08 20:00:00
1799,USDRUR_i,74.945,75.024,74.945,75.078,75.0115,75.01566666666666,75.01775,74.99799999999999,48,2022-02-09 00:00:00
1800,USDRUR_i,75.025,74.788,74.752,75.04,74.896,74.86,74.842,74.90125,3086,2022-02-09 04:00:00
1801,USDRUR_i,74.785,74.672,74.56,74.905,74.7325,74.71233333333333,74.70224999999999,74.7305,4615,2022-02-09 08:00:00
1802,USDRUR_i,74.675,74.628,74.553,74.718,74.63550000000001,74.633,74.63175,74.6435,2124,2022-02-09 12:00:00
1803,USDRUR_i,74.624,74.438,74.396,74.7,74.548,74.51133333333333,74.493,74.5395,4633,2022-02-09 16:00:00
1804,USDRUR_i,74.441,74.725,74.393,74.743,74.568,74.62033333333333,74.6465,74.5755,4665,2022-02-09 20:00:00
1805,USDRUR_i,74.593,74.778,74.593,74.831,74.712,74.734,74.745,74.69875,1111,2022-02-10 00:00:00
1806,USDRUR_i,74.779,74.645,74.613,74.908,74.76050000000001,74.722,74.70275,74.73625,3452,2022-02-10 04:00:00
1807,USDRUR_i,74.644,74.628,74.549,74.743,74.646,74.64,74.637,74.641,5128,2022-02-10 08:00:00
1808,USDRUR_i,74.623,74.468,74.16,74.775,74.4675,74.46766666666667,74.46775000000001,74.5065,3497,2022-02-10 12:00:00
1809,USDRUR_i,74.488,74.668,74.316,74.723,74.5195,74.569,74.59375,74.54875,6848,2022-02-10 16:00:00
1810,USDRUR_i,74.667,74.922,74.62,75.03,74.825,74.85733333333333,74.8735,74.80975000000001,7868,2022-02-10 20:00:00
1811,USDRUR_i,74.854,74.969,74.854,75.01,74.932,74.94433333333333,74.9505,74.92175,1014,2022-02-11 00:00:00
1812,USDRUR_i,74.968,75.153,74.901,75.234,75.0675,75.096,75.11025000000001,75.06400000000001,5079,2022-02-11 04:00:00
1813,USDRUR_i,75.155,74.942,74.718,75.24,74.979,74.96666666666665,74.9605,75.01374999999999,6355,2022-02-11 08:00:00
1814,USDRUR_i,74.935,75.558,74.84,75.568,75.20400000000001,75.322,75.381,75.22525,3822,2022-02-11 12:00:00
1815,USDRUR_i,75.569,76.243,75.561,76.322,75.9415,76.042,76.09225,75.92375,8446,2022-02-11 16:00:00
1816,USDRUR_i,76.253,77.187,76.23,77.529,76.87950000000001,76.98200000000001,77.03325000000001,76.79975,10832,2022-02-11 20:00:00
1817,USDRUR_i,77.187,77.373,77.187,77.398,77.29249999999999,77.31933333333332,77.33274999999999,77.28625,51,2022-02-14 00:00:00
1818,USDRUR_i,77.435,76.964,76.798,78.071,77.4345,77.27766666666666,77.19925,77.31700000000001,4150,2022-02-14 04:00:00
1819,USDRUR_i,76.947,77.165,76.258,77.208,76.733,76.87700000000001,76.94900000000001,76.89450000000001,6375,2022-02-14 08:00:00
1820,USDRUR_i,77.15,76.441,75.877,77.273,76.57499999999999,76.53033333333333,76.508,76.68525,2522,2022-02-14 12:00:00
1821,USDRUR_i,76.44,76.477,76.259,76.988,76.6235,76.57466666666667,76.55025,76.541,6250,2022-02-14 16:00:00
1822,USDRUR_i,76.473,76.405,76.353,77.311,76.832,76.68966666666667,76.6185,76.6355,7776,2022-02-14 20:00:00
1823,USDRUR_i,76.391,76.383,76.383,76.509,76.446,76.425,76.41449999999999,76.4165,161,2022-02-15 00:00:00
1824,USDRUR_i,76.343,76.374,76.128,76.421,76.2745,76.30766666666666,76.32425,76.3165,3800,2022-02-15 04:00:00
1825,USDRUR_i,76.372,75.508,75.2,76.694,75.947,75.80066666666666,75.72749999999999,75.9435,4845,2022-02-15 08:00:00
1826,USDRUR_i,75.512,75.516,75.018,75.733,75.3755,75.42233333333333,75.44575,75.44475,2574,2022-02-15 12:00:00
1827,USDRUR_i,75.55,75.573,75.418,75.884,75.65100000000001,75.625,75.612,75.60625,5943,2022-02-15 16:00:00
1828,USDRUR_i,75.57,75.356,75.243,75.65,75.4465,75.41633333333333,75.40125,75.45474999999999,4963,2022-02-15 20:00:00
1829,USDRUR_i,75.372,75.264,75.264,75.422,75.34299999999999,75.31666666666666,75.3035,75.3305,27,2022-02-16 00:00:00
1830,USDRUR_i,75.393,75.14,75.061,75.448,75.25450000000001,75.21633333333334,75.19725,75.26050000000001,3060,2022-02-16 04:00:00
1831,USDRUR_i,75.142,75.074,74.79,75.209,74.99950000000001,75.02433333333335,75.03675000000001,75.05375000000001,4608,2022-02-16 08:00:00
1832,USDRUR_i,75.068,75.208,74.748,75.214,74.981,75.05666666666666,75.0945,75.0595,1581,2022-02-16 12:00:00
1833,USDRUR_i,75.215,75.139,74.952,75.293,75.1225,75.128,75.13075,75.14975000000001,5549,2022-02-16 16:00:00
1834,USDRUR_i,75.136,75.036,74.913,75.246,75.0795,75.065,75.05775,75.08275,6949,2022-02-16 20:00:00
1835,USDRUR_i,75.08,75.094,74.96,75.105,75.0325,75.053,75.06325,75.05975,200,2022-02-17 00:00:00
1836,USDRUR_i,75.113,75.595,74.994,75.744,75.369,75.44433333333333,75.482,75.3615,2109,2022-02-17 04:00:00
1837,USDRUR_i,75.599,75.868,75.389,76.618,76.0035,75.95833333333333,75.93575,75.8685,5624,2022-02-17 08:00:00
1838,USDRUR_i,75.865,76.173,75.488,76.272,75.88,75.97766666666666,76.0265,75.9495,3622,2022-02-17 12:00:00
1839,USDRUR_i,76.172,76.03,75.825,76.328,76.07650000000001,76.061,76.05325,76.08875,6582,2022-02-17 16:00:00
1840,USDRUR_i,76.029,76.159,76.008,76.417,76.2125,76.19466666666666,76.18575,76.15325,6781,2022-02-17 20:00:00
1841,USDRUR_i,76.064,76.064,76.064,76.064,76.064,76.064,76.064,76.064,1,2022-02-18 00:00:00
1842,USDRUR_i,76.058,75.713,75.691,76.059,75.875,75.821,75.794,75.88025,1714,2022-02-18 04:00:00
1843,USDRUR_i,75.695,75.65,75.535,75.965,75.75,75.71666666666667,75.7,75.71125,5708,2022-02-18 08:00:00
1844,USDRUR_i,75.655,76.13,75.637,76.201,75.919,75.98933333333333,76.02449999999999,75.90575,3458,2022-02-18 12:00:00
1845,USDRUR_i,76.139,77.231,76.068,77.252,76.66,76.85033333333332,76.9455,76.6725,8360,2022-02-18 16:00:00
1846,USDRUR_i,77.235,77.252,77.075,77.388,77.23150000000001,77.23833333333334,77.24175000000001,77.23750000000001,9077,2022-02-18 20:00:00
1847,USDRUR_i,77.252,77.563,77.252,77.964,77.608,77.593,77.5855,77.50775,73,2022-02-21 00:00:00
1848,USDRUR_i,77.583,76.852,76.536,77.997,77.26650000000001,77.12833333333334,77.05925,77.242,4340,2022-02-21 04:00:00
